Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/3;2/3;[[0,0],[3,0],[0,2],[-4,3],[-3,3],[-4,1]]
2/3;2/3;[[0,0],[1,0],[1,3],[3,3],[-2,1],[4,1]]
1/3;1/2;[[0,0],[1,0],[6,7],[-5,-8],[10,13]]
7/15;2/3;[[0,0],[3,0],[2,3],[-4,1]]
2/3;2/3;[[0,0],[2,0],[0,3],[-4,3],[-3,1]]
11/18;1;[[0,0],[9,0],[0,1],[7,-1],[2,-1]]
1/2;2/3;[[0,0],[3,0],[0,1],[9,2],[10,3]]
2/5;1/2;[[0,0],[1,0],[3,7],[-3,-10],[-3,-9],[-2,-5]]
3/5;1;[[0,0],[1,0],[1,10],[2,10],[2,7]]
1/2;1/2;[[0,0],[1,0],[0,1],[-4,3],[-5,5],[-14,11]]
2/3;2/3;[[0,0],[1,0],[3,8],[-2,-8],[2,3],[-1,-3],[-3,-10]]
7/17;2/3;[[0,0],[1,0],[5,14],[-2,-9]]
15/68;3/7;[[0,0],[1,0],[5,7],[-9,-16]]
2/3;2/3;[[0,0],[1,0],[5,6],[4,6],[-7,-11]]
4/9;1/2;[[0,0],[1,0],[12,14],[-4,-6],[13,15]]
4/9;1/2;[[0,0],[1,0],[0,2],[-5,2],[-1,3],[-3,4]]
2/3;2/3;[[0,0],[1,0],[3,9],[5,12],[5,13]]
1/2;1/2;[[0,0],[1,0],[0,1],[3,5],[2,6],[4,8],[4,10]]
11/18;1;[[0,0],[1,0],[1,9],[2,10],[2,5]]
1;1;[[0,0],[1,0],[1,10],[2,10],[0,-1],[2,8]]
4/9;2/3;[[0,0],[1,0],[2,12],[-1,-9],[2,13]]
7/15;2/3;[[0,0],[1,0],[1,6],[0,5],[2,5],[2,6],[-1,3]]
17/55;1/2;[[0,0],[2,0],[1,2],[5,5],[-1,-4]]
7/15;2/3;[[0,0],[1,0],[2,3],[5,5],[6,8],[9,11]]
2/3;2/3;[[0,0],[1,0],[3,5],[2,1],[8,10]]
7/20;1/2;[[0,0],[2,0],[0,3],[5,-7],[-1,2]]
13/35;1/2;[[0,0],[1,0],[5,7],[5,4],[4,2]]
13/35;1/2;[[0,0],[1,0],[5,7],[5,4],[3,1]]
4/9;1/2;[[0,0],[1,0],[0,4],[-2,3],[-3,7],[-3,5]]
22/51;2/3;[[0,0],[1,0],[10,17],[4,5]]
5/13;1/2;[[0,0],[1,0],[3,10],[4,10],[2,3],[4,12]]
10/21;2/3;[[0,0],[1,0],[3,8],[2,7],[3,3]]
1/3;1/2;[[0,0],[1,0],[6,11],[3,2]]
5/19;1/2;[[0,0],[1,0],[3,5],[-7,-18]]
1/2;1/2;[[0,0],[1,0],[7,8],[3,4],[7,9],[-5,-7]]
2/5;1/2;[[0,0],[1,0],[2,7],[-2,-15],[2,6]]
1/2;1/2;[[0,0],[1,0],[0,1],[9,2],[15,4]]
3/8;1/2;[[0,0],[1,0],[7,8],[-8,-11],[-6,-9]]
5/22;1/2;[[0,0],[1,0],[3,11],[4,12],[3,7]]
1;1;[[0,0],[1,0],[1,2],[6,10],[-5,-11]]
2/3;2/3;[[0,0],[1,0],[1,2],[4,1],[3,3],[8,3]]
1/2;1/2;[[0,0],[1,0],[2,7],[2,3],[4,11],[4,13]]
1/2;2/3;[[0,0],[1,0],[6,16],[8,21]]
1;1;[[0,0],[1,0],[5,9],[-3,-7],[2,4],[6,10]]
1/4;1/2;[[0,0],[2,0],[5,6],[-1,-4],[5,5]]
1;1;[[0,0],[1,0],[0,1],[-8,1],[-11,2],[-5,2]]
1/2;1/2;[[0,0],[1,0],[4,5],[-3,-4],[-8,-12],[-7,-10]]
1;1;[[0,0],[9,0],[0,1],[8,-1],[-1,1],[4,-1]]
1/3;1/2;[[0,0],[1,0],[0,4],[-2,3],[-1,6],[-3,6]]
2/3;1;[[0,0],[1,0],[0,1],[-22,12]]
2;2;[[0,0],[1,0],[0,1],[-22,1]]
9/26;1/2;[[0,0],[1,0],[9,11],[-7,-10],[7,8]]
4/9;1/2;[[0,0],[1,0],[0,1],[4,-4],[1,-4],[5,-6]]
2/5;1/2;[[0,0],[5,0],[1,2],[5,-2],[4,1],[2,2]]
1;1;[[0,0],[1,0],[3,6],[4,6],[-5,-11]]
3/11;1/2;[[0,0],[1,0],[3,9],[-3,-11],[3,10]]
2/3;2/3;[[0,0],[1,0],[3,7],[0,-2],[2,7],[3,5],[1,5]]
12/35;1/2;[[0,0],[1,0],[6,7],[5,7],[3,1]]
1/3;1/2;[[0,0],[2,0],[5,7],[5,8],[1,-2]]
1;1;[[0,0],[1,0],[12,13],[2,1],[16,17]]
1/2;1/2;[[0,0],[1,0],[4,9],[6,13],[2,1]]
3/7;2/3;[[0,0],[7,0],[0,2],[2,-1],[-1,2]]
8/19;1/2;[[0,0],[2,0],[4,5],[-1,-5],[5,6]]
1/2;1/2;[[0,0],[1,0],[0,2],[-3,1],[-4,4],[-5,4],[-5,3]]
10/21;2/3;[[0,0],[1,0],[5,7],[3,2],[7,7]]
3/8;1/2;[[0,0],[2,0],[3,5],[-1,-6],[3,4]]
1/2;2/3;[[0,0],[1,0],[2,5],[-1,2],[2,8]]
7/18;1/2;[[0,0],[2,0],[1,4],[-2,1],[-3,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,3],[6,4],[2,4]]
2;2;[[0,0],[10,0],[0,1],[-13,1]]
7/15;2/3;[[0,0],[1,0],[0,6],[-1,4],[2,4],[-1,5]]
2/7;1/2;[[0,0],[2,0],[3,4],[-1,-5],[1,3]]
5/12;1/2;[[0,0],[1,0],[4,9],[2,1],[4,5]]
1/2;1/2;[[0,0],[1,0],[1,2],[4,6],[4,1]]
2/3;2/3;[[0,0],[1,0],[0,1],[4,1],[6,2],[1,2],[3,3],[7,3]]
2/5;1/2;[[0,0],[1,0],[0,5],[-1,5],[3,-13]]
1;1;[[0,0],[1,0],[3,5],[-3,-6],[-5,-12]]
13/22;1;[[0,0],[11,0],[0,1],[5,-1],[-1,1]]
2/7;2/3;[[0,0],[1,0],[2,6],[1,7],[-1,-9]]
3/5;1;[[0,0],[1,0],[2,15],[2,7]]
22/91;1/2;[[0,0],[1,0],[10,13],[8,9]]
3/7;1/2;[[0,0],[2,0],[3,4],[6,1]]
2/3;2/3;[[0,0],[1,0],[2,3],[5,5],[3,4],[6,5],[4,2],[6,4]]
3/7;1/2;[[0,0],[1,0],[0,2],[-4,3],[-4,1],[-3,4]]
2/3;2/3;[[0,0],[3,0],[2,3],[3,2],[0,2],[1,-2],[2,-2]]
