Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/5;2/5;[[0,0],[1,0],[5,8],[2,1],[8,12],[5,5],[13,17]]
9/28;1/2;[[0,0],[3,0],[2,4],[2,-5],[3,2],[0,7],[-1,4]]
9/28;1/2;[[0,0],[3,0],[2,4],[2,-5],[3,2],[0,7],[-1,5]]
2/5;2/5;[[0,0],[1,0],[8,11],[2,4],[2,1],[5,9],[7,9],[10,17]]
1/3;1/3;[[0,0],[1,0],[6,11],[6,9],[4,10],[7,11],[1,5],[2,7]]
3/10;2/5;[[0,0],[1,0],[3,8],[5,11],[4,2],[5,4]]
3/8;3/8;[[0,0],[1,0],[0,1],[-11,7],[-16,11],[-6,6],[-17,11]]
2/7;1/3;[[0,0],[1,0],[0,4],[-6,7],[-8,7],[-8,6]]
2/3;2/3;[[0,0],[1,0],[12,13],[11,12],[13,13],[-17,-19],[-19,-21]]
2/5;2/5;[[0,0],[2,0],[2,3],[-3,1],[-2,5],[-5,2],[1,5]]
15/44;1/2;[[0,0],[4,0],[1,2],[8,-6],[13,-9]]
1/2;1/2;[[0,0],[1,0],[0,1],[-16,8],[-13,6],[-15,7],[-7,5],[-13,8]]
1/2;1/2;[[0,0],[1,0],[2,3],[-9,2],[-1,4],[1,4]]
2/5;2/5;[[0,0],[1,0],[0,1],[6,1],[10,3],[12,5],[6,4],[9,5]]
5/19;2/5;[[0,0],[1,0],[5,19],[5,13],[4,8]]
1/2;1/2;[[0,0],[1,0],[1,2],[10,2],[10,4],[16,4]]
1/3;1/3;[[0,0],[1,0],[1,5],[-1,4],[4,6],[5,3],[6,6]]
1/3;1/3;[[0,0],[1,0],[0,1],[8,-13],[5,-9],[7,-12],[6,-7],[10,-13]]
1/3;2/5;[[0,0],[1,0],[3,4],[6,16],[9,23],[10,25]]
2/5;2/5;[[0,0],[1,0],[2,3],[10,4],[9,5],[-4,1],[10,5]]
2/3;2/3;[[0,0],[1,0],[2,7],[0,11],[-1,5],[-1,7],[2,11]]
2/15;2/3;[[0,0],[1,0],[18,19],[15,15],[8,9],[20,22]]
2/3;2/3;[[0,0],[1,0],[3,4],[10,20],[-7,-15],[10,21],[11,23]]
1/3;2/5;[[0,0],[1,0],[7,8],[-9,-11],[-15,-19],[-13,-16],[-6,-9],[-11,-15]]
6/23;1/3;[[0,0],[2,0],[5,8],[6,7],[5,5],[-3,-7],[-5,-9]]
1/3;2/5;[[0,0],[1,0],[3,7],[4,11],[-1,1],[0,7],[-1,4]]
1;1;[[0,0],[3,0],[0,1],[-15,1],[-24,2],[-7,2]]
4/17;1/3;[[0,0],[1,0],[10,13],[-7,-10],[16,20],[12,14],[15,18]]
2/3;2/3;[[0,0],[1,0],[4,5],[10,10],[7,5],[12,11],[6,7],[13,11]]
1;1;[[0,0],[1,0],[10,19],[-8,-17],[6,12],[9,16]]
1/3;1/3;[[0,0],[1,0],[1,3],[9,5],[14,6],[15,6]]
12/53;1/3;[[0,0],[1,0],[17,19],[12,13],[-21,-25],[6,7]]
1/3;1/3;[[0,0],[1,0],[0,3],[-3,4],[-5,9],[-4,6],[-2,8],[-5,12],[-3,10]]
3/10;1/3;[[0,0],[2,0],[0,1],[5,-2],[8,-6],[1,-3],[2,-4],[10,-6]]
1/4;1/3;[[0,0],[1,0],[7,18],[8,20],[9,21],[9,20],[4,7],[6,12]]
2/5;2/5;[[0,0],[1,0],[5,7],[0,3],[5,3],[6,7],[3,1],[-2,1]]
25/182;2/5;[[0,0],[1,0],[7,11],[10,13],[-1,1]]
8/25;2/5;[[0,0],[1,0],[0,3],[-9,1],[-1,5]]
1/4;2/5;[[0,0],[1,0],[15,19],[17,21],[13,15],[8,8]]
2/5;2/5;[[0,0],[1,0],[0,2],[5,-18],[4,-17],[3,-14],[5,-16],[4,-11]]
1/3;1/3;[[0,0],[1,0],[4,18],[5,20],[-1,-7],[3,14],[5,19],[-1,-8],[4,13]]
9/28;1/2;[[0,0],[2,0],[5,6],[4,5],[6,5],[9,9],[-5,-7],[-4,-7]]
9/28;1/2;[[0,0],[2,0],[2,7],[1,-5],[0,-9],[3,6],[-1,-8],[-1,-9]]
2/5;2/5;[[0,0],[3,0],[1,3],[-5,6],[-3,2],[-5,5],[-2,6],[-4,3]]
1/3;1/3;[[0,0],[1,0],[4,14],[3,11],[5,14],[-4,-16],[-5,-19]]
2/5;2/5;[[0,0],[1,0],[1,2],[5,2],[8,6],[12,8],[12,6]]
1/4;2/5;[[0,0],[2,0],[1,4],[0,-8],[-1,-11],[-3,-15]]
1;1;[[0,0],[1,0],[25,26],[5,4],[33,34]]
3/14;1/3;[[0,0],[1,0],[4,10],[6,13],[-10,-27],[3,8]]
2/9;1/3;[[0,0],[1,0],[6,8],[7,10],[5,10],[-1,1],[2,6]]
1/2;1/2;[[0,0],[4,0],[0,1],[4,4],[1,-4],[3,-4],[2,-7]]
2/7;1/3;[[0,0],[1,0],[3,7],[6,7],[-1,5]]
2/5;2/5;[[0,0],[1,0],[0,4],[-4,1],[-1,5],[-5,5],[-6,4],[-6,3]]
3/10;2/5;[[0,0],[1,0],[12,16],[7,8],[12,15],[-12,-17],[11,15]]
1/2;1/2;[[0,0],[1,0],[0,1],[-9,9],[-12,10],[-19,17],[-21,18],[-22,19]]
1;1;[[0,0],[3,0],[0,1],[-17,1],[-21,2],[-8,2]]
11/27;2/3;[[0,0],[1,0],[2,14],[1,14],[2,10],[0,-9],[-1,-15]]
2/5;2/5;[[0,0],[1,0],[1,4],[3,7],[5,18],[6,19],[-3,-13]]
2/9;2/5;[[0,0],[1,0],[2,10],[-3,-16],[-1,-14]]
1/2;1/2;[[0,0],[1,0],[0,2],[-9,9],[-10,8],[-11,9],[-5,7]]
8/31;1/3;[[0,0],[1,0],[6,9],[7,11],[5,11],[-1,1]]
3/8;3/8;[[0,0],[1,0],[12,15],[-8,-11],[6,8],[9,10],[16,19]]
4/13;1/3;[[0,0],[1,0],[4,10],[3,3],[7,14],[4,5],[7,17]]
5/16;1/2;[[0,0],[1,0],[0,8],[2,9],[-1,7],[3,5],[3,9]]
1/3;1/3;[[0,0],[1,0],[1,2],[8,2],[5,5],[8,6],[7,6]]
3/11;1/3;[[0,0],[1,0],[5,16],[0,2],[3,6],[6,22]]
2/7;1/3;[[0,0],[1,0],[0,1],[-11,4],[-17,7],[-16,6],[-9,5],[-3,3]]
5/16;1/2;[[0,0],[1,0],[12,14],[15,16],[19,21],[20,23],[22,25]]
3/14;1/3;[[0,0],[1,0],[7,9],[11,14],[12,14],[-16,-21]]
2/3;2/3;[[0,0],[1,0],[4,7],[-9,-17],[-12,-24],[-10,-19],[-2,-6]]
1/4;2/5;[[0,0],[1,0],[1,2],[8,8],[8,11],[4,7],[7,11],[6,10]]
4/15;1/3;[[0,0],[1,0],[14,18],[13,18],[12,15],[16,22],[17,23],[5,5]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,10],[2,7],[2,16],[4,25],[4,26]]
8/29;2/5;[[0,0],[2,0],[0,4],[3,-5],[-4,9],[5,-8],[-5,9]]
5/18;1/3;[[0,0],[1,0],[1,4],[7,12],[8,13],[7,9],[8,12]]
2/5;2/5;[[0,0],[1,0],[7,14],[5,12],[-1,-3],[6,14],[7,13],[4,5],[5,7]]
29/152;1/3;[[0,0],[2,0],[7,9],[-6,-8],[-10,-14]]
2/3;2/3;[[0,0],[1,0],[0,1],[1,-13],[2,-3],[3,-13],[3,-10]]
2/3;2/3;[[0,0],[2,0],[1,5],[2,-3],[0,-11],[-1,-8],[-1,-9]]
1/3;1/3;[[0,0],[1,0],[0,4],[-2,8],[-6,12],[-6,10],[-7,12]]
2/3;2/3;[[0,0],[1,0],[14,15],[-12,-14],[-13,-15],[-9,-10],[13,13],[17,18]]
4/13;1/3;[[0,0],[1,0],[2,9],[3,9],[3,10],[-2,3],[-3,1]]
1/3;2/5;[[0,0],[1,0],[11,18],[-6,-11],[-5,-10],[12,21],[13,22]]
2/7;2/5;[[0,0],[1,0],[9,13],[4,6],[13,17],[-4,-7],[16,22]]
1/3;2/5;[[0,0],[1,0],[0,3],[6,3],[-5,1],[7,4],[6,5]]
2/5;2/5;[[0,0],[1,0],[5,9],[4,10],[0,3],[5,7],[3,10]]
20/51;2/3;[[0,0],[1,0],[2,15],[2,10],[1,14],[-1,-17]]
2/7;1/3;[[0,0],[1,0],[4,5],[13,15],[10,11],[-15,-19],[-13,-17],[-18,-23]]
3/10;1/2;[[0,0],[10,0],[0,1],[7,-2],[1,-2],[4,-3],[2,-3]]
13/33;2/3;[[0,0],[1,0],[0,11],[-1,8],[2,5],[2,11]]
4/13;1/3;[[0,0],[4,0],[0,2],[5,-5],[2,-3],[4,-5],[7,-3],[7,-2]]
1/4;1/3;[[0,0],[1,0],[2,5],[5,6],[5,1],[6,2],[7,4]]
5/18;1/3;[[0,0],[2,0],[3,7],[6,9],[-1,2],[-1,3]]
1/4;2/5;[[0,0],[1,0],[0,8],[-2,14],[-3,12],[-4,18]]
4/15;1/3;[[0,0],[1,0],[13,17],[14,19],[15,20],[9,13],[5,8],[0,1]]
2/7;2/7;[[0,0],[1,0],[4,7],[5,7],[-2,4],[-3,3]]
1/3;1/3;[[0,0],[3,0],[2,4],[4,7],[0,-4],[5,5],[5,4],[-1,-5]]
1/2;1/2;[[0,0],[1,0],[0,2],[3,5],[1,9],[4,12],[4,9]]
1/3;1/3;[[0,0],[1,0],[1,2],[4,4],[6,7],[4,7],[6,10],[9,12],[12,18]]
2/3;2/3;[[0,0],[1,0],[3,4],[-4,-9],[6,13],[11,22],[10,21]]
1/3;1/3;[[0,0],[1,0],[0,3],[3,6],[2,6],[7,2]]
2/7;2/5;[[0,0],[2,0],[2,5],[-2,3],[6,3],[-2,4]]
2/7;3/10;[[0,0],[2,0],[0,1],[5,-6],[2,-5],[7,-4],[7,-3]]
8/21;2/3;[[0,0],[1,0],[1,14],[2,4],[3,14],[3,12]]
2/3;2/3;[[0,0],[1,0],[1,11],[2,15],[2,13],[0,-12],[-1,-16],[-1,-18]]
1/4;1/3;[[0,0],[1,0],[0,1],[-13,5],[-9,5],[-13,6],[-5,1],[-10,3]]
2/11;1/3;[[0,0],[1,0],[4,11],[1,7],[5,11],[-1,4]]
13/68;2/5;[[0,0],[1,0],[0,8],[-3,2],[-4,6]]
1/2;1/2;[[0,0],[9,0],[0,2],[10,-1],[-1,2],[7,-2],[1,-1],[4,-2]]
1/3;1/3;[[0,0],[1,0],[0,6],[2,1],[-3,2],[1,5],[-4,6]]
2/5;2/5;[[0,0],[1,0],[0,1],[2,1],[1,5],[4,4],[8,12]]
4/15;1/3;[[0,0],[1,0],[4,5],[5,7],[7,13],[1,5],[8,14]]
5/21;1/3;[[0,0],[1,0],[7,18],[9,22],[7,14]]
2/5;2/5;[[0,0],[5,0],[2,3],[0,4],[4,-3],[-3,3]]
4/15;1/3;[[0,0],[1,0],[8,12],[11,13],[7,11],[-3,-5]]
3/10;1/3;[[0,0],[1,0],[0,1],[-24,21],[-35,30],[-40,34]]
2/7;2/5;[[0,0],[1,0],[6,15],[3,5],[3,10],[5,15],[6,14],[-2,-7]]
1/3;1/3;[[0,0],[1,0],[3,5],[7,5],[1,4],[6,6],[7,6],[-3,1]]
1/4;2/5;[[0,0],[1,0],[9,10],[-13,-17],[19,23],[-12,-16],[20,24]]
7/26;2/5;[[0,0],[4,0],[0,1],[6,-3],[1,1],[12,-4],[12,-3],[1,-2]]
1/2;1/2;[[0,0],[8,0],[1,2],[8,1],[-1,2],[1,-1],[7,-2],[5,-2]]
23/102;1/3;[[0,0],[1,0],[6,19],[6,16],[5,17],[5,11]]
2/5;2/5;[[0,0],[2,0],[2,7],[4,10],[-1,-6],[4,7],[0,-5],[-1,-7]]
1/2;1/2;[[0,0],[1,0],[0,1],[-17,3],[-18,4],[-13,2],[-9,3],[-15,4]]
1/3;1/2;[[0,0],[1,0],[0,1],[-11,6],[-18,11],[-16,9],[-4,4]]
2/7;1/3;[[0,0],[1,0],[2,4],[8,4],[-1,3],[10,6]]
5/16;1/2;[[0,0],[1,0],[3,24],[4,24],[4,26]]
1;1;[[0,0],[1,0],[11,21],[-5,-11],[6,12],[13,24]]
2/3;2/3;[[0,0],[1,0],[0,11],[2,8],[-1,6],[2,11],[-1,9]]
9/28;1/2;[[0,0],[1,0],[0,1],[-14,7],[-18,10],[-11,7],[-11,5],[-13,8]]
2/5;2/5;[[0,0],[1,0],[0,1],[2,4],[3,2],[6,6],[8,12],[10,14]]
1/2;1/2;[[0,0],[1,0],[1,2],[7,4],[2,3],[15,4]]
2/5;2/5;[[0,0],[1,0],[3,5],[-1,4],[0,7],[-1,6],[4,8],[4,9]]
8/45;1/3;[[0,0],[1,0],[6,8],[9,15],[3,7],[9,13]]
2/5;2/5;[[0,0],[1,0],[1,2],[8,5],[10,7],[4,6],[5,7]]
4/11;2/5;[[0,0],[1,0],[0,2],[1,5],[6,5],[7,8],[8,8]]
1/7;1/2;[[0,0],[2,0],[9,10],[-4,-7],[-6,-8],[-6,-7]]
1/3;2/5;[[0,0],[1,0],[0,6],[-2,10],[-4,22],[-4,26]]
5/18;1/3;[[0,0],[3,0],[0,1],[7,-4],[10,-3],[11,-5],[12,-5],[1,-2]]
4/21;2/5;[[0,0],[1,0],[19,24],[-14,-19],[-10,-14],[17,21]]
1/3;1/3;[[0,0],[2,0],[1,3],[3,5],[5,1],[5,6],[7,6],[7,5]]
2/13;1/2;[[0,0],[2,0],[5,6],[8,7],[-5,-8],[10,10]]
1/4;2/5;[[0,0],[1,0],[2,7],[3,5],[-2,1],[1,8],[-1,5],[0,8]]
2/5;2/5;[[0,0],[1,0],[4,7],[8,12],[0,-1],[7,11],[9,12],[9,10]]
2/3;2/3;[[0,0],[2,0],[0,2],[10,3],[12,3],[-9,1]]
28/115;2/5;[[0,0],[1,0],[17,23],[16,23],[8,10],[19,26]]
3/10;1/2;[[0,0],[1,0],[11,20],[13,22],[11,18],[13,23],[4,5]]
4/13;1/2;[[0,0],[1,0],[7,13],[11,19],[12,20],[6,8]]
1/5;1/3;[[0,0],[1,0],[5,17],[4,11],[3,11],[-3,-13],[5,18],[-4,-15]]
1/3;1/3;[[0,0],[2,0],[1,3],[-4,5],[2,1],[-4,4],[-2,7],[-3,1]]
1/4;1/3;[[0,0],[1,0],[3,13],[-3,-18],[-2,-14],[-2,-9],[-4,-21],[-3,-14]]
1/3;1/3;[[0,0],[1,0],[2,12],[3,14],[-1,-12],[3,13],[-2,-15],[-3,-23]]
1/5;2/5;[[0,0],[1,0],[3,4],[0,7],[-1,3],[4,9]]
5/12;2/3;[[0,0],[1,0],[1,6],[0,14],[-1,5],[-2,12]]
2/5;2/3;[[0,0],[1,0],[13,27],[15,30],[18,37]]
5/17;2/5;[[0,0],[1,0],[0,1],[-14,6],[-9,5],[-11,4],[-7,2],[-16,8]]
1/2;1/2;[[0,0],[1,0],[0,2],[3,-15],[1,-9],[2,-4],[3,-9],[4,-17],[4,-15]]
2/5;2/5;[[0,0],[3,0],[0,1],[-18,5],[-16,4],[-13,3],[-15,5],[-10,4]]
3/11;1/3;[[0,0],[1,0],[3,7],[5,10],[6,11],[3,1],[6,7]]
2/7;2/5;[[0,0],[7,0],[1,2],[-1,1],[6,1],[8,-2],[3,-2],[7,-3]]
1/3;1/3;[[0,0],[1,0],[0,2],[1,-5],[3,-10],[2,-8],[7,-14]]
2/11;2/5;[[0,0],[1,0],[2,10],[4,11],[0,7],[-1,5]]
5/18;2/5;[[0,0],[1,0],[8,9],[-6,-8],[19,24],[17,22],[21,27]]
3/11;1/3;[[0,0],[1,0],[5,18],[6,19],[6,21],[5,13],[2,2]]
1/3;2/5;[[0,0],[1,0],[2,5],[2,6],[-2,1],[1,8],[-2,5],[-3,3]]
2/7;2/5;[[0,0],[1,0],[0,1],[-16,13],[-14,12],[-17,13],[-11,10],[-11,8]]
2/7;1/3;[[0,0],[2,0],[5,6],[7,6],[0,3],[7,7],[-3,1]]
2/3;2/3;[[0,0],[2,0],[0,1],[-9,1],[-18,3],[-9,3],[-15,2]]
2/3;2/3;[[0,0],[1,0],[2,17],[1,12],[-1,-14],[0,-9],[-1,-15],[2,10]]
9/28;1/2;[[0,0],[1,0],[6,9],[7,14],[3,7],[9,17],[9,15]]
23/76;1/2;[[0,0],[1,0],[9,15],[8,13],[-10,-19],[11,20]]
7/25;2/5;[[0,0],[2,0],[5,8],[5,7],[1,5],[3,10]]
1/2;1/2;[[0,0],[1,0],[1,11],[3,17],[3,18],[-1,2],[-1,3]]
1/4;2/5;[[0,0],[2,0],[1,2],[8,8],[0,-1],[9,10],[7,10]]
1/4;2/5;[[0,0],[2,0],[3,12],[1,-1],[4,15],[5,15]]
4/13;2/5;[[0,0],[1,0],[1,3],[6,13],[7,14],[4,5],[4,10],[7,12],[5,7]]
3/10;1/2;[[0,0],[1,0],[8,9],[10,10],[4,1],[7,4]]
1/3;2/5;[[0,0],[6,0],[0,1],[1,2],[3,-2],[5,3],[9,3]]
7/26;2/5;[[0,0],[7,0],[0,2],[10,-2],[-7,3],[9,-2],[-4,1],[-6,2]]
2/7;2/5;[[0,0],[1,0],[8,19],[7,14],[13,29]]
1/2;1/2;[[0,0],[1,0],[1,2],[-1,10],[0,7],[-3,8],[-2,2],[-3,6]]
3/10;1/3;[[0,0],[1,0],[3,4],[5,5],[6,1],[7,2],[9,6]]
1/2;1/2;[[0,0],[1,0],[8,10],[8,12],[-5,-8],[16,22]]
9/29;1/2;[[0,0],[1,0],[8,17],[9,18],[8,15],[0,1],[6,14],[5,12]]
2/13;1/2;[[0,0],[1,0],[7,11],[10,18],[-9,-17],[8,15]]
2/3;2/3;[[0,0],[1,0],[1,12],[2,10],[0,11],[2,12],[-1,5],[-1,7]]
2/7;3/8;[[0,0],[1,0],[5,6],[7,7],[7,1]]
1/7;2/3;[[0,0],[1,0],[17,18],[14,14],[-10,-11],[-14,-16]]
2/5;2/5;[[0,0],[1,0],[1,3],[6,3],[2,4],[8,7],[5,6],[8,5],[9,7]]
1/3;1/3;[[0,0],[1,0],[2,4],[8,11],[8,10],[6,6],[6,11]]
2/3;2/3;[[0,0],[4,0],[0,1],[-10,1],[-16,2],[-20,3],[-6,2],[-14,3]]
32/207;2/5;[[0,0],[2,0],[9,11],[-2,-5],[9,9],[11,12]]
24/119;1/3;[[0,0],[1,0],[13,17],[4,4],[12,17],[-9,-13]]
6/43;2/5;[[0,0],[1,0],[5,14],[-9,-32],[5,13]]
11/27;2/3;[[0,0],[1,0],[1,9],[3,16],[3,7],[2,15]]
3/14;1/3;[[0,0],[1,0],[17,20],[-15,-19],[14,16],[-8,-11],[-13,-17]]
4/13;1/2;[[0,0],[1,0],[13,15],[12,13],[13,16],[11,14],[5,7]]
1/2;1/2;[[0,0],[1,0],[1,2],[9,9],[9,8],[7,5],[8,6],[6,8],[7,9]]
1/2;1/2;[[0,0],[1,0],[2,3],[10,8],[11,9],[6,8],[7,9]]
1/3;1/3;[[0,0],[1,0],[0,2],[-2,5],[-10,14],[-12,17],[-14,21]]
2/5;2/5;[[0,0],[1,0],[10,13],[-4,-7],[8,10],[10,14],[-9,-13],[-11,-16],[-12,-18]]
3/10;2/5;[[0,0],[1,0],[0,1],[14,7],[17,7],[13,5],[11,6]]
4/19;1/3;[[0,0],[1,0],[13,18],[-4,-7],[13,17],[20,27],[24,33]]
1/3;1/3;[[0,0],[1,0],[6,8],[-14,-20],[-6,-10],[-11,-15],[-3,-6]]
5/16;1/2;[[0,0],[10,0],[0,2],[-3,1],[11,-2],[13,-2]]
1/2;1/2;[[0,0],[3,0],[2,5],[3,-2],[-1,-5],[-1,-8]]
1/4;2/5;[[0,0],[1,0],[8,9],[0,1],[7,7],[2,5],[5,9]]
1/3;1/3;[[0,0],[1,0],[3,8],[5,13],[7,16],[-4,-12],[7,15],[-5,-14]]
2/3;2/3;[[0,0],[1,0],[0,3],[1,8],[2,1],[2,12],[3,6],[3,15]]
1/2;1/2;[[0,0],[1,0],[3,7],[0,9],[-1,6],[3,9],[-1,7]]
3/10;1/3;[[0,0],[1,0],[2,5],[-1,1],[6,7],[4,7],[4,1]]
1;1;[[0,0],[2,0],[1,5],[0,-6],[2,-14]]
3/10;2/5;[[0,0],[1,0],[7,8],[6,8],[2,5],[6,4],[7,6],[4,7]]
1/3;1/2;[[0,0],[1,0],[1,4],[-1,2],[11,12]]
1/6;2/5;[[0,0],[1,0],[13,23],[4,5],[11,17]]
3/10;2/5;[[0,0],[1,0],[0,4],[-6,3],[-6,1],[-2,5],[-7,2]]
5/18;1/3;[[0,0],[1,0],[1,3],[6,4],[6,9],[4,8]]
5/18;1/3;[[0,0],[3,0],[0,1],[-17,4],[-11,4],[-19,6]]
1/2;1/2;[[0,0],[1,0],[7,8],[-7,-10],[17,22],[15,19],[12,16],[-9,-13]]
6/25;2/5;[[0,0],[1,0],[3,20],[3,13],[5,27],[5,28]]
9/28;1/2;[[0,0],[1,0],[2,4],[0,7],[-1,4],[3,9],[3,13]]
1/2;1/2;[[0,0],[3,0],[2,4],[-3,1],[6,2],[-2,3],[-1,4]]
8/31;2/5;[[0,0],[1,0],[0,7],[1,8],[3,5],[-2,3],[2,8],[-2,4]]
9/29;1/2;[[0,0],[1,0],[8,15],[-2,-5],[7,15],[7,11],[8,13]]
1/4;2/5;[[0,0],[3,0],[6,7],[-1,-5],[0,-4],[7,6],[8,8]]
5/16;1/2;[[0,0],[3,0],[1,6],[2,-5],[-1,3],[-1,7]]
3/10;1/3;[[0,0],[1,0],[1,2],[0,5],[-2,7],[-4,2],[-5,4]]
1/3;2/5;[[0,0],[2,0],[0,1],[13,-8],[5,-4],[9,-4],[11,-8]]
1/2;1/2;[[0,0],[2,0],[0,1],[13,4],[7,4],[1,3]]
2/3;2/3;[[0,0],[1,0],[10,12],[1,2],[8,10],[5,4],[12,12]]
2/7;1/3;[[0,0],[6,0],[1,3],[6,-3],[2,-2],[0,-1],[8,-2]]
2/7;1/3;[[0,0],[2,0],[3,5],[7,7],[6,7],[7,5],[5,1]]
2/3;2/3;[[0,0],[1,0],[3,16],[2,16],[0,8],[3,18]]
1/3;1/3;[[0,0],[2,0],[2,3],[3,4],[-3,-5],[0,-5],[-4,-9],[-5,-9]]
32/247;1/2;[[0,0],[1,0],[17,19],[18,19],[28,31]]
2/3;2/3;[[0,0],[1,0],[4,9],[-2,-5],[6,13],[10,19],[9,16]]
1/3;2/5;[[0,0],[1,0],[1,4],[5,4],[6,8],[2,6],[8,8]]
2/7;2/5;[[0,0],[7,0],[0,1],[1,-2],[7,-3],[2,-3],[5,-4],[4,-4]]
1/2;1/2;[[0,0],[1,0],[0,3],[4,4],[4,9],[1,7],[2,9]]
5/12;2/3;[[0,0],[1,0],[2,8],[1,14],[3,18],[0,6]]
9/28;1/2;[[0,0],[1,0],[3,10],[2,14],[4,16],[4,20]]
1/3;1/3;[[0,0],[1,0],[2,8],[4,11],[1,6],[3,4],[5,9],[6,13]]
3/10;1/2;[[0,0],[1,0],[2,4],[6,3],[-5,2],[-4,3]]
22/85;2/5;[[0,0],[1,0],[19,26],[23,32],[24,34]]
2/5;2/5;[[0,0],[1,0],[1,6],[3,13],[0,-3],[2,11],[5,15],[5,14]]
10/43;3/10;[[0,0],[1,0],[9,14],[4,2],[6,5],[5,3]]
3/10;2/5;[[0,0],[1,0],[3,4],[0,6],[-1,3],[4,8],[4,10]]
1/3;1/3;[[0,0],[2,0],[0,1],[6,6],[2,4],[10,6]]
2/7;1/3;[[0,0],[1,0],[8,9],[-13,-17],[13,16],[5,5],[10,13],[14,18]]
13/44;1/2;[[0,0],[1,0],[2,13],[1,11],[3,9],[4,15],[4,14]]
2/7;1/3;[[0,0],[1,0],[0,4],[-6,7],[-6,4],[-7,7],[-7,6]]
1/3;1/3;[[0,0],[1,0],[2,3],[-3,2],[-4,3],[2,5],[0,7]]
1/2;1/2;[[0,0],[1,0],[0,1],[11,-12],[9,-12],[11,-11],[8,-11]]
1/2;1/2;[[0,0],[9,0],[1,2],[9,-2],[3,2],[14,-2]]
7/18;2/3;[[0,0],[1,0],[1,12],[2,13],[0,-12],[-1,-16],[-1,-18]]
1/2;1/2;[[0,0],[1,0],[7,15],[10,21],[4,5],[6,9]]
6/25;1/3;[[0,0],[1,0],[0,6],[-2,1],[-3,6],[-2,7],[2,3],[3,1]]
4/11;2/5;[[0,0],[1,0],[5,6],[10,14],[0,2],[3,7]]
2/5;2/5;[[0,0],[1,0],[0,2],[1,8],[5,16],[5,14]]
3/10;1/3;[[0,0],[1,0],[9,15],[4,7],[-7,-13],[12,19],[10,15]]
2/7;2/5;[[0,0],[1,0],[5,11],[2,1],[8,14],[5,6],[6,8]]
5/18;1/3;[[0,0],[1,0],[3,8],[5,9],[-2,1],[-1,4],[-2,2]]
1;1;[[0,0],[1,0],[12,23],[-5,-11],[8,16],[9,16]]
1/3;1/3;[[0,0],[1,0],[5,13],[-1,-3],[7,15],[8,19],[7,18],[6,12],[3,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[-8,8],[-3,2],[-11,9],[-15,14],[-20,18]]
4/15;2/5;[[0,0],[1,0],[4,12],[2,9],[4,7],[1,7],[5,13],[5,12]]
3/20;1/2;[[0,0],[10,0],[1,2],[7,-2],[11,-1],[8,1]]
9/35;2/5;[[0,0],[1,0],[14,17],[16,18],[7,7],[19,23],[20,24]]
5/18;1/3;[[0,0],[1,0],[0,1],[3,-7],[5,-10],[7,-8],[8,-10]]
1;1;[[0,0],[8,0],[0,1],[-16,1],[-24,2],[-14,2]]
11/36;1/2;[[0,0],[9,0],[0,2],[9,-1],[4,3],[6,3]]
1/3;1/3;[[0,0],[1,0],[0,6],[-1,6],[-3,5],[2,5],[4,2],[3,4]]
3/10;2/5;[[0,0],[1,0],[6,11],[7,14],[7,15],[0,1],[1,4],[5,13],[4,11]]
25/46;1;[[0,0],[23,0],[0,1],[14,-1],[10,-1]]
1/2;1/2;[[0,0],[2,0],[1,2],[-7,2],[-8,4],[-9,3],[-4,4],[0,3]]
6/25;2/5;[[0,0],[2,0],[5,8],[-4,-11],[2,5],[3,7]]
2/3;2/3;[[0,0],[1,0],[2,6],[4,9],[-11,-35]]
1/2;1/2;[[0,0],[1,0],[3,5],[7,8],[4,6],[5,3],[9,9],[9,7]]
9/28;1/2;[[0,0],[1,0],[2,10],[3,21],[-1,-12],[-1,-13],[2,17],[1,11]]
5/18;1/3;[[0,0],[1,0],[11,18],[7,12],[-7,-13],[11,17],[10,15]]
2/7;1/3;[[0,0],[1,0],[2,3],[11,7],[5,7]]
4/13;2/5;[[0,0],[1,0],[0,2],[-7,9],[-10,13],[-10,15],[-5,9],[-8,13]]
2/7;1/3;[[0,0],[1,0],[1,2],[9,14],[6,7],[6,11],[9,12]]
2/5;2/5;[[0,0],[1,0],[5,7],[6,12],[0,-1],[7,13],[1,4],[2,6],[8,13]]
1/2;1/2;[[0,0],[1,0],[3,6],[7,20],[4,13],[-3,-11],[6,19]]
9/34;2/5;[[0,0],[1,0],[12,19],[13,19],[16,25],[19,29]]
3/10;1/3;[[0,0],[1,0],[4,7],[3,8],[4,8],[1,7],[-2,1],[0,6]]
1/4;1/3;[[0,0],[1,0],[11,17],[-8,-14],[-10,-17],[8,13],[9,13],[12,18]]
8/31;1/3;[[0,0],[1,0],[3,13],[3,7],[5,19],[5,15],[6,20],[6,21]]
7/18;2/3;[[0,0],[1,0],[0,12],[-1,8],[-2,18],[-2,24]]
2/7;1/3;[[0,0],[1,0],[3,14],[2,11],[-3,-21],[-2,-18],[-3,-22]]
1/3;1/3;[[0,0],[1,0],[2,3],[6,17],[9,30],[10,33]]
1/2;1/2;[[0,0],[1,0],[0,1],[-12,11],[-9,9],[-3,2],[-7,5],[-14,11],[-13,10]]
