Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/7;1/2;[[0,0],[1,0],[2,11],[3,12],[4,19]]
2/3;2/3;[[0,0],[1,0],[7,8],[2,1],[6,6],[1,2],[5,7],[7,9]]
1/2;1/2;[[0,0],[1,0],[5,8],[6,9],[6,7],[3,2],[5,5]]
4/9;1/2;[[0,0],[1,0],[3,9],[4,10],[2,7],[-1,-4],[3,6],[-1,-5]]
1;1;[[0,0],[3,0],[0,1],[-8,1],[-12,2],[-4,2]]
3/7;2/3;[[0,0],[1,0],[1,7],[0,6],[2,7],[-1,3],[-1,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[-12,3],[-12,2],[-14,3]]
1/2;1/2;[[0,0],[1,0],[5,8],[2,1],[0,1],[3,6],[5,6]]
8/27;1/2;[[0,0],[1,0],[7,15],[4,6],[2,1]]
29/143;2/5;[[0,0],[1,0],[5,11],[-1,1]]
2/5;1/2;[[0,0],[1,0],[2,5],[3,11],[2,10],[-1,-7]]
8/25;1/2;[[0,0],[1,0],[15,19],[-5,-8]]
3/10;2/5;[[0,0],[1,0],[3,4],[14,17],[-3,-5]]
2/3;2/3;[[0,0],[1,0],[0,1],[8,-8],[4,-6],[3,-5]]
2/3;2/3;[[0,0],[1,0],[0,1],[2,1],[2,4],[8,10]]
1;1;[[0,0],[2,0],[1,5],[1,-4],[0,3],[2,6]]
3/7;2/3;[[0,0],[1,0],[7,8],[7,7],[5,7],[3,5]]
5/12;2/3;[[0,0],[1,0],[0,8],[-1,9],[2,1],[2,2]]
4/9;1/2;[[0,0],[1,0],[2,3],[-2,1],[0,5],[2,5]]
8/23;1/2;[[0,0],[2,0],[2,5],[-1,-3],[3,4],[0,-4]]
11/28;1/2;[[0,0],[1,0],[1,4],[4,13],[5,14],[5,15]]
3/7;1/2;[[0,0],[5,0],[1,2],[-1,1],[4,-2],[6,-1],[5,-2]]
2/3;2/3;[[0,0],[1,0],[1,2],[3,3],[10,3]]
2/3;2/3;[[0,0],[1,0],[2,3],[5,3],[3,4],[9,7]]
1;1;[[0,0],[1,0],[0,1],[-11,1],[-12,2],[-8,2]]
14/25;1;[[0,0],[1,0],[12,23],[-1,-4]]
11/28;1/2;[[0,0],[1,0],[7,10],[2,1],[7,8],[6,6]]
4/9;1/2;[[0,0],[2,0],[3,4],[1,3],[0,-3],[2,5],[3,2],[-1,-4]]
4/13;3/7;[[0,0],[1,0],[6,8],[4,7],[7,11],[9,13]]
3/10;3/7;[[0,0],[1,0],[8,13],[-2,-5],[13,21]]
9/25;3/7;[[0,0],[2,0],[0,4],[-2,3],[3,-4],[4,-5]]
1;1;[[0,0],[5,0],[1,2],[8,2],[8,1]]
5/24;1/2;[[0,0],[1,0],[5,12],[6,13],[5,9]]
2/3;2/3;[[0,0],[1,0],[2,3],[4,2],[6,6],[6,4],[5,6]]
1;1;[[0,0],[2,0],[0,1],[1,2],[12,2]]
3/7;1/2;[[0,0],[1,0],[4,7],[8,12],[2,4],[-2,-5]]
6/17;1/2;[[0,0],[1,0],[5,11],[4,11],[4,8],[6,15]]
14/33;2/3;[[0,0],[1,0],[3,12],[2,11],[3,9]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,8],[2,6],[4,6],[3,3]]
1/2;2/3;[[0,0],[2,0],[1,2],[1,-5],[-1,-3],[2,-5]]
8/19;1/2;[[0,0],[1,0],[5,7],[4,4],[14,19]]
17/55;1/2;[[0,0],[1,0],[5,11],[5,7]]
3/8;1/2;[[0,0],[1,0],[2,6],[4,7],[1,5],[4,5]]
2/3;2/3;[[0,0],[2,0],[0,1],[-7,3],[-11,3],[-5,1],[-9,2]]
2/5;1/2;[[0,0],[5,0],[0,1],[-5,1],[-9,2],[12,-2],[11,-2]]
3/7;2/3;[[0,0],[1,0],[2,3],[6,4],[7,7],[7,5]]
2/3;2/3;[[0,0],[1,0],[5,9],[-2,-5],[3,4],[5,10],[3,7],[4,9]]
1;1;[[0,0],[2,0],[1,2],[-7,2],[-7,1]]
2/3;2/3;[[0,0],[2,0],[1,2],[4,3],[5,1],[7,2],[8,3]]
2/3;2/3;[[0,0],[2,0],[0,3],[-7,3]]
1/2;1/2;[[0,0],[1,0],[1,2],[4,1],[7,5],[8,5]]
3/7;3/7;[[0,0],[3,0],[0,1],[4,-2],[12,-4],[13,-4]]
4/9;2/3;[[0,0],[1,0],[0,7],[2,5],[-1,4],[-1,5]]
2/3;2/3;[[0,0],[1,0],[0,6],[-1,4],[1,6],[-1,5],[2,3],[2,5]]
1/3;1/2;[[0,0],[1,0],[0,6],[-2,3],[-3,6]]
2/3;2/3;[[0,0],[1,0],[1,2],[2,3],[7,2],[9,3]]
1;1;[[0,0],[1,0],[0,1],[5,2],[15,2]]
2/5;3/7;[[0,0],[4,0],[1,2],[0,-1],[5,-1],[1,-3]]
2/5;1/2;[[0,0],[1,0],[2,3],[5,5],[10,13],[11,14]]
1/3;1/2;[[0,0],[1,0],[5,8],[-1,-3],[5,7],[4,8],[2,5]]
2/3;2/3;[[0,0],[1,0],[2,3],[6,8],[3,2],[7,9],[7,7]]
3/7;1/2;[[0,0],[1,0],[0,1],[-7,4],[-10,6],[-8,6],[-4,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[-6,1],[-9,2],[-10,3],[-3,2],[-8,3]]
3/7;1/2;[[0,0],[1,0],[1,2],[5,6],[4,6],[4,2],[5,3]]
3/7;1/2;[[0,0],[1,0],[0,3],[-3,2],[-4,5],[-5,5],[-5,4]]
8/25;3/7;[[0,0],[1,0],[8,9],[11,13],[-8,-11],[-7,-10]]
8/25;1/2;[[0,0],[1,0],[7,9],[3,5],[5,5],[6,9]]
1/2;1/2;[[0,0],[1,0],[0,4],[2,3],[-2,4],[-3,2]]
3/8;3/7;[[0,0],[1,0],[0,1],[-16,10],[-15,10],[-17,11]]
1/2;1/2;[[0,0],[1,0],[2,3],[5,1],[3,4],[5,5]]
7/15;2/3;[[0,0],[1,0],[1,5],[2,8],[2,2],[3,5],[3,10]]
1/2;1/2;[[0,0],[1,0],[0,1],[-6,2],[-6,4],[-10,4]]
14/33;2/3;[[0,0],[1,0],[2,9],[-1,-11],[1,7],[2,7]]
9/40;1/2;[[0,0],[1,0],[4,10],[3,10],[-2,-7]]
7/15;2/3;[[0,0],[1,0],[1,5],[2,1],[3,9],[3,4]]
4/9;2/3;[[0,0],[1,0],[8,9],[-8,-10],[-4,-6],[-6,-7]]
6/17;1/2;[[0,0],[1,0],[7,11],[-7,-13],[-8,-15]]
1/2;1/2;[[0,0],[1,0],[0,1],[2,5],[1,4],[4,3],[5,5]]
14/45;1/2;[[0,0],[1,0],[5,10],[4,9],[5,7]]
2/3;2/3;[[0,0],[2,0],[1,2],[7,2],[3,3],[8,3]]
1/3;1/2;[[0,0],[1,0],[8,12],[7,12],[4,5],[9,14]]
2/3;2/3;[[0,0],[1,0],[2,3],[-1,2],[0,5],[-1,3],[2,7]]
5/14;1/2;[[0,0],[1,0],[6,7],[-8,-11],[-7,-9],[-6,-9]]
2/3;2/3;[[0,0],[1,0],[0,1],[-12,10],[-11,9],[-8,8]]
3/8;1/2;[[0,0],[1,0],[5,9],[3,7],[5,7],[4,9]]
3/7;1/2;[[0,0],[1,0],[0,1],[6,3],[6,5],[2,3],[5,5]]
1;1;[[0,0],[1,0],[0,1],[-10,1],[-11,2],[-5,2]]
7/20;1/2;[[0,0],[1,0],[3,8],[4,9],[4,7],[1,5]]
2/5;1/2;[[0,0],[1,0],[13,17],[3,2]]
4/9;1/2;[[0,0],[1,0],[0,1],[6,4],[5,5],[7,5],[1,3]]
5/12;2/3;[[0,0],[1,0],[0,8],[-1,3],[-2,8],[-2,7]]
2/5;1/2;[[0,0],[1,0],[3,5],[5,5],[0,3],[-1,2]]
26/119;1/2;[[0,0],[1,0],[4,13],[-3,-14]]
4/9;2/3;[[0,0],[1,0],[11,12],[-9,-11],[-5,-7]]
4/9;1/2;[[0,0],[1,0],[0,3],[-2,4],[-2,8],[-4,9],[-4,10]]
1/2;1/2;[[0,0],[2,0],[4,5],[-2,-5],[-1,-4],[5,6],[4,3]]
10/17;1;[[0,0],[1,0],[2,17],[2,7]]
14/75;2/3;[[0,0],[9,0],[0,1],[25,-2]]
5/8;1;[[0,0],[1,0],[2,5],[2,16]]
1/3;1/2;[[0,0],[4,0],[2,3],[4,-3],[3,3]]
2/5;3/7;[[0,0],[1,0],[7,9],[5,5],[-9,-12]]
1/2;1/2;[[0,0],[1,0],[1,4],[-2,-9],[3,9],[-1,-8]]
17/52;1/2;[[0,0],[1,0],[3,13],[4,13],[0,-1]]
2/3;2/3;[[0,0],[2,0],[1,2],[-4,3],[-4,1],[0,3]]
4/9;2/3;[[0,0],[1,0],[0,1],[-14,2],[-16,3]]
4/9;2/3;[[0,0],[1,0],[0,7],[1,6],[-1,4],[-1,5],[2,3]]
2/3;2/3;[[0,0],[1,0],[9,11],[11,13],[7,7],[3,2]]
1/2;1/2;[[0,0],[1,0],[0,3],[3,4],[4,4],[-2,2],[-3,1]]
2/5;1/2;[[0,0],[1,0],[2,5],[0,5],[-2,2],[-2,3]]
2/3;2/3;[[0,0],[1,0],[0,2],[3,-5],[-4,7],[-6,12],[-6,11]]
2/3;2/3;[[0,0],[1,0],[4,9],[3,4],[6,11],[6,13]]
1/2;1/2;[[0,0],[1,0],[4,5],[-4,-6],[-5,-7],[9,11],[10,12],[5,5],[8,9]]
5/12;1/2;[[0,0],[2,0],[0,3],[-5,2],[-1,4]]
2/3;2/3;[[0,0],[2,0],[0,2],[5,3],[6,3],[-4,1]]
1/2;1/2;[[0,0],[1,0],[2,8],[5,16],[5,17]]
4/9;2/3;[[0,0],[1,0],[5,11],[3,4],[7,13]]
2/5;1/2;[[0,0],[1,0],[4,5],[7,4],[8,5]]
2/3;2/3;[[0,0],[1,0],[0,1],[3,3],[3,10]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,4],[-1,10],[-2,10],[-2,13]]
9/23;1/2;[[0,0],[1,0],[3,8],[4,8],[2,1],[4,5]]
3/8;1/2;[[0,0],[1,0],[4,8],[0,1],[1,5],[2,8]]
13/42;1/2;[[0,0],[1,0],[2,7],[3,7],[1,6],[0,4],[-1,1]]
3/7;2/3;[[0,0],[1,0],[3,14],[3,9],[2,3]]
3/7;2/3;[[0,0],[1,0],[2,9],[3,9],[1,7],[3,7]]
1/3;1/2;[[0,0],[1,0],[0,6],[-1,5],[3,3]]
5/13;1/2;[[0,0],[1,0],[2,9],[3,9],[3,8],[-1,-7]]
4/9;2/3;[[0,0],[6,0],[0,1],[-11,2],[8,-1],[-13,2]]
1/4;2/3;[[0,0],[1,0],[2,6],[1,8],[-1,-11]]
7/15;2/3;[[0,0],[1,0],[5,7],[-7,-12],[-10,-16]]
5/13;1/2;[[0,0],[1,0],[8,9],[-3,-4],[8,10],[7,9],[-5,-7]]
23/91;1/2;[[0,0],[1,0],[6,7],[-2,1]]
3/8;1/2;[[0,0],[1,0],[5,8],[4,7],[7,8]]
1/2;2/3;[[0,0],[1,0],[2,5],[-1,1],[2,10]]
2/5;3/7;[[0,0],[1,0],[3,5],[4,4],[4,5],[-1,3]]
2/3;2/3;[[0,0],[3,0],[1,3],[-5,3]]
2/5;3/7;[[0,0],[3,0],[0,1],[3,3],[1,-3],[5,4]]
1/2;1/2;[[0,0],[1,0],[3,5],[2,1],[4,4],[7,11],[8,12]]
2/5;2/3;[[0,0],[1,0],[12,17],[-1,-3],[13,19]]
2/3;2/3;[[0,0],[2,0],[1,4],[1,-2],[2,1],[0,6],[-1,4],[-1,6]]
2/3;2/3;[[0,0],[1,0],[0,6],[-1,4],[2,4],[-1,5],[2,6]]
5/13;1/2;[[0,0],[2,0],[3,4],[-1,-5],[3,2],[2,5]]
9/26;1/2;[[0,0],[1,0],[4,11],[4,8],[3,5],[6,16]]
2/3;2/3;[[0,0],[1,0],[0,3],[-6,3],[-6,2]]
1;1;[[0,0],[2,0],[0,1],[5,2],[14,2]]
2/5;3/7;[[0,0],[2,0],[0,4],[2,-1],[-2,3],[1,4],[-3,2]]
2/5;1/2;[[0,0],[1,0],[4,10],[6,14],[7,15]]
7/15;2/3;[[0,0],[1,0],[5,7],[1,2],[7,7],[4,3]]
1/2;2/3;[[0,0],[1,0],[2,8],[3,4],[3,11]]
1/4;2/3;[[0,0],[6,0],[0,1],[9,2],[4,-1]]
11/28;1/2;[[0,0],[1,0],[9,10],[-11,-14],[6,6],[10,11]]
2/3;2/3;[[0,0],[2,0],[1,2],[-1,-3],[0,-5],[2,-3],[-1,-5]]
7/18;1/2;[[0,0],[2,0],[1,4],[-3,2],[-4,1]]
2/5;1/2;[[0,0],[1,0],[0,5],[-1,4],[3,4],[3,5]]
13/69;2/3;[[0,0],[9,0],[0,1],[23,-2]]
7/15;2/3;[[0,0],[1,0],[5,7],[6,10],[-4,-8],[5,9]]
2/3;2/3;[[0,0],[1,0],[2,9],[-1,-10],[2,8],[0,-7],[-1,-13]]
4/9;1/2;[[0,0],[1,0],[3,7],[3,6],[2,7],[-3,-11]]
2/3;2/3;[[0,0],[1,0],[0,1],[2,13],[3,16],[3,18]]
7/33;2/3;[[0,0],[1,0],[9,11],[9,9]]
9/25;3/7;[[0,0],[5,0],[1,2],[8,-3],[2,2]]
2/3;2/3;[[0,0],[1,0],[0,1],[3,-8],[2,-8],[1,-6],[3,-5]]
1/3;3/7;[[0,0],[1,0],[3,5],[1,4],[4,2],[5,3]]
1/2;1/2;[[0,0],[1,0],[4,11],[2,8],[4,13],[0,1]]
3/8;1/2;[[0,0],[1,0],[8,11],[2,1],[8,9]]
3/8;1/2;[[0,0],[1,0],[4,6],[5,6],[5,5],[2,5],[1,4]]
4/21;2/3;[[0,0],[9,0],[0,1],[21,-2]]
5/14;1/2;[[0,0],[1,0],[4,11],[2,8],[4,13],[1,5]]
4/9;2/3;[[0,0],[1,0],[2,9],[-1,-10],[-1,-14]]
1/2;1/2;[[0,0],[1,0],[3,12],[4,12],[4,15]]
1/2;1/2;[[0,0],[1,0],[1,3],[-1,-5],[4,10],[4,8],[6,14]]
4/11;2/5;[[0,0],[1,0],[4,8],[4,9],[0,3],[-1,1]]
1/3;1/2;[[0,0],[1,0],[3,7],[5,10],[-3,-8],[-2,-7]]
3/8;1/2;[[0,0],[1,0],[0,1],[-7,6],[-7,4],[-3,1]]
7/12;1;[[0,0],[1,0],[20,21],[23,24]]
1/2;1/2;[[0,0],[3,0],[0,1],[-6,1],[-15,4]]
3/10;1/2;[[0,0],[1,0],[0,6],[-2,5],[-3,9]]
3/7;2/3;[[0,0],[1,0],[0,7],[-1,4],[2,4],[2,5]]
5/12;1/2;[[0,0],[3,0],[0,3],[3,2],[-1,3],[2,-3]]
6/17;1/2;[[0,0],[1,0],[3,11],[4,12],[2,3],[4,10]]
7/20;1/2;[[0,0],[1,0],[3,11],[-1,-8],[5,18]]
29/27;2;[[0,0],[1,0],[1,27]]
2/3;2/3;[[0,0],[3,0],[1,3],[4,1],[-1,2],[5,3]]
2/5;1/2;[[0,0],[1,0],[4,5],[-6,-10],[-4,-8],[-10,-17]]
2/3;2/3;[[0,0],[2,0],[1,2],[-1,-4],[0,-6],[2,-2],[-1,-5]]
1/9;1;[[0,0],[1,0],[2,27]]
1/3;1/2;[[0,0],[1,0],[0,6],[-3,6],[-3,5]]
11/31;1/2;[[0,0],[1,0],[3,10],[4,11],[4,12],[2,1]]
5/27;1/2;[[0,0],[1,0],[4,27]]
2/5;3/7;[[0,0],[1,0],[3,5],[4,10],[-3,-9],[-4,-11]]
2/3;2/3;[[0,0],[1,0],[0,2],[-5,10],[5,-9],[-6,11],[-7,13]]
1/9;2/5;[[0,0],[1,0],[5,27]]
27/130;1/2;[[0,0],[1,0],[8,17],[2,1]]
4/9;2/3;[[0,0],[1,0],[0,6],[-1,5],[2,3],[2,6]]
7/20;1/2;[[0,0],[1,0],[3,6],[4,6],[1,5],[4,4]]
2/5;1/2;[[0,0],[1,0],[1,5],[2,7],[2,2],[4,9],[4,8]]
2/5;3/7;[[0,0],[1,0],[0,1],[-8,4],[-11,5],[-5,1]]
7/17;2/3;[[0,0],[2,0],[0,1],[3,8],[1,-4]]
5/27;2/3;[[0,0],[1,0],[13,27]]
2/3;2/3;[[0,0],[3,0],[0,2],[3,3],[1,-3],[2,-3]]
2/3;2/3;[[0,0],[1,0],[0,1],[5,1],[7,2],[1,2],[8,3],[4,3]]
3/7;1/2;[[0,0],[2,0],[0,3],[-1,4],[4,-6],[5,-6]]
11/57;2/3;[[0,0],[9,0],[0,1],[19,-2]]
4/11;1/2;[[0,0],[6,0],[0,1],[-7,2],[15,-2],[16,-2]]
2/5;3/7;[[0,0],[1,0],[0,1],[-4,1],[-7,2],[-10,5]]
17/52;1/2;[[0,0],[3,0],[3,4],[1,-3],[2,-2],[4,3],[4,4]]
14/33;2/3;[[0,0],[1,0],[2,14],[-1,-11],[2,15]]
1/2;1/2;[[0,0],[1,0],[0,1],[-5,1],[-8,4],[-6,4]]
1/2;1/2;[[0,0],[1,0],[0,1],[-12,4],[-12,3],[-14,4]]
4/9;2/3;[[0,0],[1,0],[3,10],[2,9],[3,5]]
10/21;2/3;[[0,0],[1,0],[0,3],[-6,14],[-6,15]]
5/14;1/2;[[0,0],[2,0],[3,5],[-1,-4],[5,6]]
3/7;1/2;[[0,0],[1,0],[1,4],[2,5],[3,1],[4,5],[4,3]]
7/15;2/3;[[0,0],[1,0],[0,1],[8,-8],[2,-3],[6,-8]]
3/7;2/3;[[0,0],[1,0],[10,11],[9,11],[11,13],[7,7]]
14/45;2/5;[[0,0],[1,0],[5,12],[-1,-5],[7,16],[8,19]]
11/27;2/3;[[0,0],[1,0],[10,27]]
7/15;2/3;[[0,0],[1,0],[9,10],[10,11],[4,2]]
2/7;3/7;[[0,0],[1,0],[3,5],[5,12],[-4,-11]]
3/8;1/2;[[0,0],[1,0],[1,3],[5,4],[5,1]]
3/8;2/5;[[0,0],[1,0],[0,2],[-5,2],[-2,5]]
1/2;1/2;[[0,0],[1,0],[0,1],[1,3],[2,4],[7,4]]
2/3;2/3;[[0,0],[1,0],[0,1],[8,-8],[2,-4],[1,-3]]
5/12;2/3;[[0,0],[1,0],[0,8],[-1,6],[-2,13],[-2,14]]
13/22;1;[[0,0],[1,0],[16,17],[21,22]]
1/2;1/2;[[0,0],[1,0],[3,4],[5,3],[-1,2],[6,4]]
4/9;1/2;[[0,0],[1,0],[6,8],[2,3],[5,7],[8,9],[-3,-5]]
3/7;1/2;[[0,0],[1,0],[3,8],[-1,-3],[5,8]]
2/3;2/3;[[0,0],[1,0],[13,15],[15,17],[3,2]]
1;1;[[0,0],[1,0],[0,1],[-8,1],[-12,2],[-2,2]]
1/3;1/2;[[0,0],[1,0],[0,5],[-1,6],[-2,1],[-3,2]]
4/9;1/2;[[0,0],[1,0],[3,9],[3,8],[2,3],[2,9],[-1,-5]]
1;1;[[0,0],[1,0],[1,10],[2,10],[0,-2],[2,5]]
1;1;[[0,0],[2,0],[0,1],[-8,1],[-12,2],[-3,2]]
5/12;1/2;[[0,0],[1,0],[2,5],[3,3],[4,9],[5,9],[5,10]]
4/9;1/2;[[0,0],[1,0],[1,2],[6,4],[7,5],[3,5]]
1/3;1/2;[[0,0],[1,0],[6,7],[6,3]]
4/9;1/2;[[0,0],[1,0],[0,2],[5,1],[2,3],[5,4]]
3/7;2/3;[[0,0],[1,0],[16,18],[19,21]]
1;1;[[0,0],[1,0],[1,11],[2,11],[0,-1],[2,7]]
1;1;[[0,0],[4,0],[0,1],[-8,1],[-13,2],[-6,2]]
5/27;2/5;[[0,0],[1,0],[16,27]]
1/2;1/2;[[0,0],[1,0],[0,1],[2,1],[4,7],[4,4],[1,4]]
1;1;[[0,0],[11,0],[0,1],[6,-1],[-2,1],[3,-1]]
2/9;1/2;[[0,0],[1,0],[3,9],[-1,3]]
3/7;1/2;[[0,0],[1,0],[0,1],[5,5],[5,3],[2,4],[3,5]]
2/9;2/3;[[0,0],[2,0],[0,5],[1,-6],[-1,7]]
1/2;1/2;[[0,0],[1,0],[0,4],[-1,4],[5,-19]]
13/42;1/2;[[0,0],[1,0],[6,7],[-5,-6],[-11,-14],[-9,-11]]
2/5;3/7;[[0,0],[1,0],[4,5],[1,5],[-1,2]]
11/52;2/5;[[0,0],[1,0],[8,13],[8,11]]
1/2;1/2;[[0,0],[1,0],[2,4],[3,1],[-1,1],[4,3],[0,3],[4,4]]
3/7;3/7;[[0,0],[1,0],[9,14],[10,15],[11,17],[2,1]]
2/5;3/7;[[0,0],[4,0],[0,2],[3,1],[5,-2],[-3,2],[-4,3]]
16/39;2/3;[[0,0],[1,0],[7,13],[7,11],[5,7]]
1/2;2/3;[[0,0],[1,0],[0,1],[6,13],[7,14]]
2/3;2/3;[[0,0],[1,0],[0,1],[-12,5],[-12,4],[-14,5]]
1/2;1/2;[[0,0],[1,0],[5,9],[4,5],[2,5],[3,7],[5,7]]
3/7;1/2;[[0,0],[1,0],[0,1],[-6,5],[-16,10]]
2/5;1/2;[[0,0],[1,0],[3,15],[5,24]]
2/3;2/3;[[0,0],[1,0],[0,3],[4,2],[-3,2],[4,3]]
5/12;1/2;[[0,0],[3,0],[0,3],[3,2],[-1,2],[2,-3]]
2/3;2/3;[[0,0],[1,0],[0,1],[10,2],[9,3],[13,3]]
5/12;1/2;[[0,0],[1,0],[0,3],[-5,1],[-2,4]]
1/2;1/2;[[0,0],[1,0],[1,2],[5,1],[7,4],[8,4]]
4/11;1/2;[[0,0],[1,0],[0,1],[6,7],[2,5],[1,4]]
1/2;1/2;[[0,0],[1,0],[0,2],[4,3],[4,1],[2,5]]
1/2;1/2;[[0,0],[1,0],[2,5],[-3,-10],[-1,-6],[-3,-8],[-4,-11]]
1/2;1/2;[[0,0],[1,0],[0,2],[-3,1],[-5,4],[-5,3],[-2,4]]
2/3;2/3;[[0,0],[1,0],[11,13],[12,14],[2,1],[8,8]]
6/17;1/2;[[0,0],[1,0],[6,13],[-4,-11],[-1,-5]]
2/5;1/2;[[0,0],[3,0],[0,4],[2,-3],[1,-2],[-1,4],[-1,5]]
1;1;[[0,0],[2,0],[0,1],[-10,1],[-12,2],[-7,2]]
8/25;3/7;[[0,0],[1,0],[5,7],[0,2],[1,5]]
6/17;1/2;[[0,0],[1,0],[8,9],[-10,-13],[5,5],[-8,-11]]
2/5;3/7;[[0,0],[1,0],[0,3],[-2,2],[-4,8],[-4,9]]
9/26;1/2;[[0,0],[1,0],[20,23],[2,1]]
3/7;2/3;[[0,0],[1,0],[1,7],[2,7],[0,-6],[-1,-9],[-1,-10]]
6/13;2/3;[[0,0],[1,0],[2,9],[-1,-9],[2,5],[1,7]]
2/5;3/7;[[0,0],[1,0],[1,3],[5,5],[5,2]]
7/15;2/3;[[0,0],[1,0],[3,4],[7,9],[9,10],[12,14]]
2/3;2/3;[[0,0],[1,0],[3,9],[5,12],[5,14],[6,16]]
9/25;3/7;[[0,0],[1,0],[9,11],[-7,-10],[10,12],[8,9]]
2/3;2/3;[[0,0],[3,0],[0,3],[-2,3],[6,1]]
2/5;1/2;[[0,0],[2,0],[2,5],[3,5],[0,4],[-1,3]]
1;1;[[0,0],[1,0],[3,6],[4,6],[-7,-15]]
2/5;1/2;[[0,0],[1,0],[0,4],[-3,8],[-2,3],[-1,6],[-3,6]]
2/5;3/7;[[0,0],[1,0],[2,5],[0,4],[3,5],[-1,3],[-2,1]]
1/2;1/2;[[0,0],[1,0],[0,2],[-4,1],[-5,2],[-5,4],[-4,4]]
15/26;1;[[0,0],[13,0],[0,1],[12,-1],[-1,1]]
1;1;[[0,0],[1,0],[1,2],[8,2],[-5,1]]
2/3;2/3;[[0,0],[1,0],[2,3],[6,3],[-2,1],[-2,2]]
7/15;2/3;[[0,0],[1,0],[2,3],[5,3],[7,7],[5,6]]
2/5;3/7;[[0,0],[3,0],[0,1],[8,-2],[4,-2],[1,-1],[12,-4]]
1;1;[[0,0],[10,0],[0,1],[9,-1],[-3,1],[5,-1]]
2/3;2/3;[[0,0],[2,0],[1,5],[1,-2],[0,2],[3,3],[2,5],[3,4]]
1/2;1/2;[[0,0],[1,0],[7,10],[-1,-2],[7,9],[5,8],[6,7]]
7/15;2/3;[[0,0],[1,0],[0,1],[8,1],[10,2],[5,2],[11,3]]
11/28;1/2;[[0,0],[1,0],[0,1],[4,7],[2,7],[1,6]]
2/3;2/3;[[0,0],[1,0],[1,2],[6,1],[5,3],[8,3]]
1/2;1/2;[[0,0],[1,0],[0,1],[5,4],[8,4],[7,3],[4,1]]
2/5;3/7;[[0,0],[1,0],[2,5],[0,4],[4,5],[-1,3]]
2/7;1/2;[[0,0],[1,0],[6,11],[3,3],[6,8]]
7/20;1/2;[[0,0],[1,0],[3,10],[4,10],[3,5],[4,8]]
2/3;2/3;[[0,0],[1,0],[7,9],[5,7],[3,2],[7,7]]
20/99;3/7;[[0,0],[1,0],[4,11],[3,11],[-1,-5]]
2/3;2/3;[[0,0],[1,0],[7,9],[9,11],[3,2],[7,7]]
2/3;2/3;[[0,0],[1,0],[0,1],[1,-7],[2,-2],[3,-7],[3,-5]]
3/10;3/7;[[0,0],[1,0],[1,4],[5,15],[-1,-7]]
4/9;1/2;[[0,0],[1,0],[3,7],[-3,-10],[-3,-9],[-2,-5],[-1,-6]]
1/2;1/2;[[0,0],[2,0],[2,3],[5,5],[4,5],[4,1],[5,2]]
3/7;2/3;[[0,0],[1,0],[2,8],[0,6],[-1,2],[-1,3]]
1/2;1/2;[[0,0],[4,0],[1,2],[3,1],[4,-1],[0,-2],[2,-3]]
2/5;3/7;[[0,0],[1,0],[2,5],[4,5],[-1,1],[0,4]]
7/12;1;[[0,0],[12,0],[0,1],[9,-1],[6,-1]]
1/3;1/2;[[0,0],[1,0],[11,14],[12,15],[6,6]]
7/15;2/3;[[0,0],[1,0],[2,6],[-1,3],[2,9]]
1/2;1/2;[[0,0],[1,0],[2,4],[4,1],[4,7]]
5/12;2/3;[[0,0],[1,0],[0,8],[-1,8],[2,1],[2,2]]
1/2;1/2;[[0,0],[1,0],[0,1],[-8,4],[-7,3],[-5,4],[-4,1]]
7/20;2/5;[[0,0],[1,0],[3,5],[-2,1],[-3,2]]
1/2;1/2;[[0,0],[2,0],[3,5],[0,-1],[1,4],[4,4],[4,3]]
3/7;1/2;[[0,0],[1,0],[0,5],[2,3],[-2,3],[-2,5]]
2/3;2/3;[[0,0],[1,0],[0,2],[-5,1],[-6,3],[-6,2],[-3,3]]
4/11;1/2;[[0,0],[1,0],[15,17],[-5,-7],[16,18]]
1;1;[[0,0],[11,0],[0,1],[8,-1],[-1,1],[4,-1]]
5/14;1/2;[[0,0],[1,0],[7,11],[8,11],[3,3],[10,15]]
6/23;3/7;[[0,0],[1,0],[5,17],[-2,-8],[-2,-7]]
8/27;1/2;[[0,0],[1,0],[7,8],[7,9],[5,4],[3,1]]
2/5;1/2;[[0,0],[1,0],[1,2],[-2,-5],[11,18]]
7/15;2/3;[[0,0],[1,0],[1,5],[3,7],[3,1]]
1/2;1/2;[[0,0],[1,0],[4,8],[3,2],[6,11]]
4/11;1/2;[[0,0],[1,0],[3,10],[4,10],[0,-3],[-1,-4],[-1,-5]]
1/3;1/2;[[0,0],[1,0],[1,5],[-1,7],[3,1]]
13/22;1;[[0,0],[11,0],[0,1],[9,-1],[4,-1]]
1/2;1/2;[[0,0],[2,0],[0,4],[-1,2],[-2,5],[3,-5]]
4/11;1/2;[[0,0],[1,0],[3,9],[1,6],[-1,1],[-1,2]]
2/3;2/3;[[0,0],[1,0],[13,15],[14,16],[8,8],[2,1]]
2/5;1/2;[[0,0],[1,0],[0,4],[-3,2],[-3,1],[-1,6]]
