Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
1/5;3/8;[[0,0],[1,0],[3,8],[5,13],[-10,-27]]
5/14;1/2;[[0,0],[1,0],[7,10],[9,10],[2,4],[4,7]]
4/15;1/3;[[0,0],[1,0],[2,9],[3,12],[5,14],[6,18]]
1/3;2/5;[[0,0],[1,0],[0,1],[4,-9],[5,-11],[7,-11],[7,-10]]
1/2;1/2;[[0,0],[1,0],[10,13],[2,1],[14,17],[10,11]]
1/3;2/5;[[0,0],[1,0],[7,12],[2,1],[4,8],[6,8],[7,10],[2,5]]
1/2;1/2;[[0,0],[1,0],[0,1],[4,-9],[3,-9],[1,-6],[2,-8],[4,-5]]
3/8;1/2;[[0,0],[1,0],[4,8],[7,13],[9,16],[11,18]]
2/7;1/3;[[0,0],[1,0],[4,9],[3,8],[4,4],[6,9],[6,8]]
7/40;2/5;[[0,0],[2,0],[1,4],[-1,11],[4,-9]]
3/8;2/5;[[0,0],[1,0],[0,3],[-4,10],[-3,11],[-7,18],[-7,19]]
8/31;2/5;[[0,0],[1,0],[6,19],[-4,-16],[-2,-7],[-2,-10]]
1/3;2/5;[[0,0],[4,0],[0,5],[2,-3],[-1,5],[1,-3],[-1,6]]
2/5;2/5;[[0,0],[1,0],[0,2],[3,2],[5,7],[3,7],[5,5],[1,5]]
3/8;2/5;[[0,0],[1,0],[2,4],[-2,4],[-3,2],[2,5],[1,7]]
43/41;2;[[0,0],[1,0],[1,41]]
1/2;1/2;[[0,0],[1,0],[10,13],[2,1],[7,8],[0,1],[5,8]]
2/3;2/3;[[0,0],[1,0],[1,11],[0,-4],[2,5],[3,13],[3,12]]
2/5;2/5;[[0,0],[1,0],[1,2],[5,1],[2,3],[9,5],[6,5]]
2/3;2/3;[[0,0],[1,0],[11,12],[-1,-2],[11,11],[9,11],[7,9]]
5/16;1/2;[[0,0],[1,0],[3,16],[4,18],[4,19],[2,2]]
2/3;2/3;[[0,0],[1,0],[0,1],[2,2],[5,3],[11,2],[15,3]]
2/5;2/5;[[0,0],[2,0],[4,5],[5,5],[1,4],[-2,1],[-3,2]]
2/5;2/5;[[0,0],[1,0],[8,19],[-4,-12],[-1,-5],[-2,-5],[-5,-13]]
1/2;1/2;[[0,0],[7,0],[0,1],[7,2],[3,-2],[9,2],[4,-2]]
5/21;1/3;[[0,0],[3,0],[2,3],[-2,1],[-1,5],[-3,4],[3,-1]]
1/2;1/2;[[0,0],[1,0],[0,3],[5,2],[2,4],[-3,1],[6,4]]
5/17;2/5;[[0,0],[1,0],[0,4],[-3,14],[-2,11],[-4,15],[4,-13]]
1/3;1/2;[[0,0],[1,0],[6,9],[-2,-5],[3,7],[9,15]]
3/10;2/5;[[0,0],[1,0],[3,9],[4,7],[4,10],[-1,1],[1,6]]
3/41;1;[[0,0],[1,0],[2,41]]
1/2;1/2;[[0,0],[1,0],[1,2],[7,2],[6,4],[2,3],[12,4]]
1/2;1/2;[[0,0],[1,0],[1,2],[3,1],[2,3],[6,3],[8,7],[10,7]]
2/9;1/2;[[0,0],[1,0],[2,12],[1,9],[3,12],[-1,-11]]
2/5;2/5;[[0,0],[1,0],[0,1],[4,3],[15,6],[19,8]]
2/3;2/3;[[0,0],[1,0],[3,4],[-5,-9],[4,7],[-9,-18],[-10,-19]]
6/17;1/2;[[0,0],[1,0],[4,8],[1,5],[4,13],[2,9],[3,12]]
2/5;2/5;[[0,0],[1,0],[2,3],[0,3],[1,7],[5,15]]
3/41;2/3;[[0,0],[1,0],[3,41]]
16/99;1/2;[[0,0],[2,0],[5,8],[-5,-11],[4,7]]
11/36;1/2;[[0,0],[7,0],[0,1],[-9,1],[-8,2],[19,-2],[20,-2]]
1/3;2/5;[[0,0],[2,0],[4,7],[3,9],[1,-2],[5,11],[5,12]]
2/5;2/5;[[0,0],[2,0],[1,2],[7,2],[7,5],[6,5],[3,4]]
1/2;1/2;[[0,0],[1,0],[3,5],[3,7],[-1,2],[-1,4],[0,7]]
10/33;1/2;[[0,0],[2,0],[1,5],[-1,-10],[-2,-11],[-2,-13]]
2/7;2/5;[[0,0],[1,0],[2,4],[3,13],[-5,-23]]
1/5;2/5;[[0,0],[1,0],[9,14],[-6,-11],[11,16],[14,21]]
3/41;1/2;[[0,0],[1,0],[4,41]]
6/17;1/2;[[0,0],[1,0],[3,4],[-9,-18],[-12,-22],[-11,-21]]
22/85;2/5;[[0,0],[1,0],[12,17],[13,18],[11,14],[5,5]]
1/3;2/5;[[0,0],[1,0],[0,1],[-11,3],[-9,2],[-5,3],[-13,5]]
2/5;2/5;[[0,0],[1,0],[3,6],[5,5],[3,1],[6,10],[7,11]]
2/5;1/2;[[0,0],[1,0],[6,7],[-5,-8],[-11,-14],[-10,-12]]
1/3;2/5;[[0,0],[2,0],[4,5],[-4,-8],[-3,-4],[5,6],[-4,-7],[4,3]]
3/41;2/5;[[0,0],[1,0],[5,41]]
3/8;2/5;[[0,0],[1,0],[0,1],[9,3],[13,6],[7,4],[15,6]]
1/2;1/2;[[0,0],[1,0],[1,3],[-2,-12],[-3,-13],[-3,-11],[-1,-10],[0,-7]]
2/3;2/3;[[0,0],[1,0],[8,10],[-1,-2],[12,13],[3,5]]
2/3;2/3;[[0,0],[1,0],[7,9],[3,5],[7,6],[9,9]]
1/2;1/2;[[0,0],[1,0],[16,20],[6,8],[10,13],[-8,-11]]
10/37;2/5;[[0,0],[1,0],[6,14],[5,11],[-6,-17],[3,8],[5,13]]
2/3;2/3;[[0,0],[1,0],[1,2],[8,3],[8,1],[11,2],[13,3]]
4/13;2/5;[[0,0],[1,0],[3,11],[-1,-4],[-1,-7],[4,11],[-4,-17]]
3/41;3/8;[[0,0],[1,0],[6,41]]
1/3;2/5;[[0,0],[1,0],[3,5],[3,1],[6,6],[7,6],[-1,2]]
4/11;2/5;[[0,0],[1,0],[1,3],[5,3],[5,8],[3,7]]
18/65;2/5;[[0,0],[4,0],[1,2],[-1,-3],[0,-6],[-1,-6]]
2/7;2/5;[[0,0],[1,0],[2,5],[6,12],[7,16],[-5,-13],[6,14]]
2/7;2/5;[[0,0],[1,0],[5,7],[6,7],[-2,1],[-1,3]]
1/3;1/2;[[0,0],[1,0],[1,9],[3,13],[3,14],[-1,3]]
2/5;2/5;[[0,0],[1,0],[4,5],[3,5],[-10,-17],[10,16],[11,18]]
2/3;2/3;[[0,0],[2,0],[2,3],[3,3],[-10,1]]
11/27;2/3;[[0,0],[1,0],[2,12],[2,13],[0,9],[-1,4]]
11/27;2/3;[[0,0],[1,0],[2,12],[2,13],[0,9],[-1,2]]
11/27;2/3;[[0,0],[1,0],[2,12],[2,13],[0,9],[-1,3]]
1/3;1/3;[[0,0],[3,0],[1,2],[3,5],[5,4],[-1,-5]]
3/8;2/5;[[0,0],[1,0],[0,4],[-3,3],[-4,6],[-3,7],[-2,1],[-4,7],[2,1]]
8/25;2/5;[[0,0],[1,0],[4,8],[1,4],[-1,-5],[6,14],[7,18]]
7/25;2/5;[[0,0],[1,0],[14,19],[7,8],[17,22]]
2/5;2/5;[[0,0],[1,0],[2,3],[0,1],[5,14],[3,12],[5,16]]
1/2;1/2;[[0,0],[1,0],[7,17],[6,17],[-1,-3],[3,5]]
1/2;1/2;[[0,0],[1,0],[5,9],[-5,-13],[9,19],[-4,-11],[11,23]]
1/3;2/5;[[0,0],[1,0],[13,18],[15,20],[2,1],[5,5]]
5/12;2/3;[[0,0],[1,0],[1,8],[2,12],[3,13],[2,2],[3,8]]
2/7;2/5;[[0,0],[1,0],[11,14],[6,6],[15,19],[10,11],[16,20]]
1/2;1/2;[[0,0],[1,0],[0,1],[9,-9],[3,-5],[6,-9],[5,-8]]
1/3;2/5;[[0,0],[1,0],[5,13],[7,16],[7,18],[2,1]]
1/4;1/3;[[0,0],[1,0],[2,3],[-3,4],[3,7]]
4/11;2/5;[[0,0],[1,0],[4,13],[-1,-5],[2,9],[3,12],[3,6],[4,10]]
5/17;3/8;[[0,0],[3,0],[2,4],[1,3],[1,-3],[6,6]]
4/15;1/3;[[0,0],[2,0],[4,9],[-2,-9],[-1,-7],[4,8],[3,3]]
2/3;2/3;[[0,0],[1,0],[4,6],[7,14],[-6,-13],[7,15],[8,17]]
1/2;1/2;[[0,0],[1,0],[0,2],[-10,19],[5,-9],[-11,20],[-12,22]]
4/11;2/5;[[0,0],[1,0],[14,18],[2,1],[20,25]]
2/5;2/5;[[0,0],[1,0],[1,3],[5,5],[7,3],[9,5]]
3/8;2/5;[[0,0],[1,0],[1,3],[3,8],[3,4],[6,11],[6,15]]
1;1;[[0,0],[1,0],[14,15],[3,2],[25,26]]
2/5;2/5;[[0,0],[1,0],[3,5],[-2,3],[4,5],[-4,1],[-4,2]]
3/10;2/5;[[0,0],[1,0],[4,8],[2,8],[-1,1],[1,7],[-1,2],[0,5]]
9/28;1/2;[[0,0],[1,0],[1,7],[2,3],[2,11],[3,7],[4,13],[4,12]]
2/3;2/3;[[0,0],[1,0],[2,9],[1,11],[2,12],[-1,1],[-1,3]]
1/3;2/5;[[0,0],[2,0],[2,6],[4,7],[4,6],[0,-5],[-1,-6]]
3/41;3/10;[[0,0],[1,0],[12,41]]
2/5;2/5;[[0,0],[2,0],[0,1],[5,-6],[2,-6],[5,-3]]
4/11;1/2;[[0,0],[1,0],[8,9],[-12,-15],[-3,-5],[-6,-7],[-10,-12],[-8,-11]]
1/2;1/2;[[0,0],[3,0],[0,4],[2,3],[-3,4],[-3,1],[-4,3]]
2/5;2/5;[[0,0],[1,0],[2,3],[-2,1],[1,5],[-2,5],[-4,3]]
3/10;2/5;[[0,0],[1,0],[5,9],[3,7],[7,9],[7,8]]
3/8;2/5;[[0,0],[2,0],[0,1],[-4,1],[-5,3],[-14,5],[-16,6],[-14,6]]
1/2;1/2;[[0,0],[1,0],[3,4],[4,4],[-2,3],[-4,1],[-6,2]]
1/4;1/2;[[0,0],[1,0],[13,14],[-11,-13],[8,8],[7,8],[16,18]]
1/2;1/2;[[0,0],[1,0],[1,2],[6,6],[3,2],[9,12],[12,15]]
1/2;1/2;[[0,0],[1,0],[9,20],[10,22],[7,13],[3,4]]
1/2;1/2;[[0,0],[1,0],[0,2],[-8,14],[-10,15],[-11,17]]
11/57;2/5;[[0,0],[1,0],[9,16],[8,12],[12,19]]
11/51;1/3;[[0,0],[1,0],[4,21],[-2,-17],[4,20]]
7/20;1/2;[[0,0],[1,0],[4,13],[2,1],[4,4]]
1/3;2/5;[[0,0],[1,0],[0,1],[-8,3],[-13,6],[-11,6],[-5,4]]
2/5;2/5;[[0,0],[2,0],[3,5],[6,5],[-1,1],[0,4]]
2/5;2/5;[[0,0],[2,0],[1,4],[0,5],[-3,2],[-4,5],[-4,4]]
3/41;2/5;[[0,0],[1,0],[13,41]]
2/7;2/5;[[0,0],[3,0],[1,3],[1,-3],[2,-5],[4,-5],[5,-4]]
11/36;1/2;[[0,0],[1,0],[1,9],[2,5],[4,18],[4,17]]
2/5;2/5;[[0,0],[1,0],[0,1],[-16,11],[-8,5],[-15,10],[-11,7],[-7,6],[-10,8]]
9/28;1/2;[[0,0],[1,0],[2,14],[4,21],[4,24]]
2/5;2/5;[[0,0],[2,0],[4,5],[1,5],[5,4],[5,1]]
13/42;3/8;[[0,0],[1,0],[12,17],[2,1],[8,9],[6,6]]
8/19;2/3;[[0,0],[1,0],[2,13],[2,7],[-1,-13],[1,11]]
1;1;[[0,0],[1,0],[26,27],[2,1],[32,33]]
2/7;2/5;[[0,0],[3,0],[1,2],[6,5],[6,4],[-1,-4],[-1,-5]]
1/3;2/5;[[0,0],[1,0],[0,4],[-7,2],[-1,5]]
2/5;2/5;[[0,0],[1,0],[2,8],[0,-5],[-2,-13],[-4,-19],[-4,-18]]
1/2;1/2;[[0,0],[1,0],[7,9],[3,2],[5,8],[4,7],[8,9],[8,8]]
3/8;1/2;[[0,0],[1,0],[0,5],[-3,11],[-2,2],[-3,6]]
3/10;1/2;[[0,0],[1,0],[11,13],[13,14],[-8,-10],[-9,-11]]
2/5;2/5;[[0,0],[1,0],[1,2],[2,3],[7,3],[5,1],[5,5],[7,6]]
1/4;1/2;[[0,0],[2,0],[0,1],[9,-7],[6,-6],[9,-6],[4,-5]]
3/11;1/3;[[0,0],[1,0],[8,13],[9,13],[12,18],[13,21],[15,24]]
2/3;2/3;[[0,0],[1,0],[11,23],[3,4],[15,31]]
3/14;1/3;[[0,0],[2,0],[1,3],[-1,8],[5,-12]]
5/19;2/5;[[0,0],[1,0],[10,13],[-11,-16],[-10,-14],[-8,-11],[-4,-7]]
1;1;[[0,0],[1,0],[9,17],[-5,-11],[4,8],[10,18]]
2/7;2/5;[[0,0],[1,0],[11,14],[-8,-11],[15,19],[11,13],[14,17]]
1/2;1/2;[[0,0],[3,0],[3,4],[2,-1],[1,2],[9,8]]
5/16;1/2;[[0,0],[1,0],[5,9],[-11,-21],[-12,-22],[-13,-24]]
1/3;3/8;[[0,0],[1,0],[3,11],[-1,-4],[-3,-18],[-2,-15]]
1/3;2/5;[[0,0],[3,0],[1,2],[4,2],[5,5],[-2,-5],[1,-3]]
2/5;2/5;[[0,0],[1,0],[0,4],[-1,5],[-3,1],[-4,2],[-5,5],[-5,4]]
2/3;2/3;[[0,0],[1,0],[0,9],[2,9],[2,11],[-1,5],[-1,6]]
2/5;2/5;[[0,0],[2,0],[0,3],[-5,4],[-5,3],[-4,5],[-4,1],[-3,5]]
1/4;2/5;[[0,0],[1,0],[12,14],[6,6],[11,14],[-7,-9]]
1/2;1/2;[[0,0],[2,0],[0,1],[-8,1],[-3,2],[-14,4],[-13,4]]
7/22;1/2;[[0,0],[1,0],[7,11],[6,11],[-3,-7],[-7,-13],[-8,-15]]
2/3;2/3;[[0,0],[1,0],[11,12],[9,8],[13,14],[5,3],[6,4]]
1/2;1/2;[[0,0],[1,0],[2,3],[4,2],[3,4],[7,7],[8,5],[10,7]]
1/4;2/5;[[0,0],[1,0],[25,31],[-7,-9],[-4,-5]]
12/49;2/5;[[0,0],[1,0],[4,8],[1,3],[8,14],[9,14],[9,15]]
5/16;1/2;[[0,0],[1,0],[1,7],[-1,7],[0,8],[3,1],[3,3]]
4/11;1/2;[[0,0],[1,0],[0,1],[7,7],[4,6],[6,5],[7,9],[4,2]]
3/11;3/8;[[0,0],[1,0],[6,11],[4,9],[6,7]]
1/2;1/2;[[0,0],[1,0],[4,9],[2,2],[7,13],[9,20],[10,22]]
1/3;2/5;[[0,0],[1,0],[0,1],[8,-10],[4,-7],[6,-6],[6,-10]]
2/5;2/5;[[0,0],[1,0],[0,1],[-4,1],[-11,5],[-9,5],[-9,3],[-3,3]]
1/3;2/5;[[0,0],[1,0],[11,18],[9,13],[13,21],[2,1]]
2/3;2/3;[[0,0],[1,0],[0,12],[-1,12],[-1,14],[2,1],[2,2]]
5/16;2/5;[[0,0],[1,0],[2,5],[3,1],[1,4],[6,7],[7,7]]
4/21;1/3;[[0,0],[1,0],[5,7],[1,4],[10,16]]
7/25;2/5;[[0,0],[1,0],[7,10],[10,14],[5,5],[10,12],[12,16]]
2/3;2/3;[[0,0],[1,0],[1,10],[0,8],[2,7],[-1,4],[-1,5],[2,11]]
9/28;1/2;[[0,0],[2,0],[4,7],[3,2],[-2,-7],[-3,-7],[-4,-10]]
4/11;1/2;[[0,0],[1,0],[5,8],[6,7],[7,9],[-1,2]]
1/3;1/2;[[0,0],[1,0],[13,14],[6,7],[15,17],[-5,-6],[14,16],[-8,-10]]
1/3;3/8;[[0,0],[1,0],[0,2],[-5,9],[-4,9],[-2,1],[-5,6]]
3/10;2/5;[[0,0],[1,0],[5,9],[4,10],[7,17],[9,21]]
1/4;2/5;[[0,0],[3,0],[1,4],[4,-7],[2,3],[5,-8]]
9/28;1/2;[[0,0],[1,0],[7,15],[5,7],[7,11]]
2/7;2/5;[[0,0],[1,0],[2,5],[1,7],[-2,1],[-2,4],[-3,2]]
4/11;2/5;[[0,0],[1,0],[8,11],[-3,-6],[-5,-7],[-11,-16],[-12,-17]]
6/17;2/5;[[0,0],[1,0],[7,11],[9,13],[9,14],[3,1]]
2/5;2/5;[[0,0],[1,0],[0,1],[8,3],[12,5],[3,3],[7,5]]
1/4;1/2;[[0,0],[1,0],[2,8],[0,8],[3,7],[-1,6]]
1/3;2/5;[[0,0],[1,0],[1,3],[5,5],[5,10],[3,8]]
1/3;2/5;[[0,0],[1,0],[5,16],[6,16],[6,19],[2,2]]
2/5;2/5;[[0,0],[2,0],[4,5],[1,4],[6,3],[7,5]]
4/15;2/5;[[0,0],[1,0],[13,21],[14,24],[15,25]]
4/13;2/5;[[0,0],[6,0],[1,2],[-6,3],[7,-1],[-5,4]]
2/5;2/5;[[0,0],[1,0],[0,1],[-7,6],[-11,7],[-13,9],[-3,1]]
5/12;1/2;[[0,0],[1,0],[0,1],[8,21],[9,25]]
2/3;2/3;[[0,0],[1,0],[0,1],[-9,9],[-5,4],[-14,13],[-14,12],[-18,16]]
6/19;2/5;[[0,0],[1,0],[3,4],[5,14],[4,14],[5,15]]
3/8;2/5;[[0,0],[1,0],[7,9],[9,15],[11,17]]
3/14;2/5;[[0,0],[1,0],[8,14],[7,13],[8,11]]
4/15;2/5;[[0,0],[1,0],[4,7],[5,5],[5,6],[-1,2],[2,6]]
11/36;1/2;[[0,0],[1,0],[18,23],[-9,-13],[16,20]]
2/3;2/3;[[0,0],[1,0],[1,2],[5,3],[11,2],[14,3]]
2/5;2/5;[[0,0],[1,0],[5,7],[8,11],[-2,-4],[13,17],[11,14],[-9,-13]]
5/14;1/2;[[0,0],[1,0],[2,4],[0,7],[-1,3],[-1,4],[3,10]]
1/2;1/2;[[0,0],[1,0],[0,2],[3,9],[2,11],[4,14],[4,17]]
8/37;3/10;[[0,0],[1,0],[17,27],[5,6],[2,1]]
5/16;1/2;[[0,0],[1,0],[3,16],[4,19],[4,15],[2,4]]
1/2;1/2;[[0,0],[1,0],[3,4],[3,2],[8,8],[13,16],[14,17]]
1/2;1/2;[[0,0],[1,0],[3,9],[-1,-8],[2,8],[4,15],[-3,-15],[-2,-9],[-3,-14]]
1/2;1/2;[[0,0],[1,0],[6,11],[7,10],[2,4],[3,3],[9,14],[8,14],[9,15]]
2/5;2/5;[[0,0],[1,0],[4,11],[6,15],[3,4],[6,12],[5,9]]
3/8;2/5;[[0,0],[1,0],[10,13],[-3,-5],[2,3],[8,9],[5,7],[11,13],[13,16]]
1/2;1/2;[[0,0],[1,0],[4,13],[2,7],[5,13],[-1,-6],[-3,-11]]
1/4;1/2;[[0,0],[1,0],[2,14],[1,8],[-1,-13],[3,16]]
1/4;1/3;[[0,0],[1,0],[5,8],[-1,1],[5,7],[1,6]]
1;1;[[0,0],[17,0],[0,1],[12,-1],[-3,1],[8,-1]]
19/34;1;[[0,0],[17,0],[0,1],[13,-1],[6,-1]]
2/3;2/3;[[0,0],[1,0],[4,5],[11,13],[12,13],[10,10],[4,3],[13,15]]
2/7;1/3;[[0,0],[1,0],[6,14],[4,7],[-6,-16],[-7,-18]]
3/10;2/5;[[0,0],[1,0],[4,7],[9,15],[-2,-5],[-6,-11],[9,14],[-7,-13]]
2/3;2/3;[[0,0],[1,0],[0,5],[2,15],[3,16],[3,18]]
2/3;2/3;[[0,0],[1,0],[0,1],[-8,1],[-13,3],[-5,3]]
1/3;2/5;[[0,0],[1,0],[11,13],[-13,-17],[8,9],[-19,-25]]
22/85;2/5;[[0,0],[1,0],[10,17],[10,15],[8,11]]
7/22;1/2;[[0,0],[1,0],[2,3],[10,11],[11,14],[14,17]]
8/29;2/5;[[0,0],[4,0],[1,4],[2,-3],[1,-3],[-1,4],[-1,5]]
2/7;2/5;[[0,0],[1,0],[5,13],[5,16],[6,17],[0,1],[3,11]]
1/3;3/8;[[0,0],[5,0],[1,2],[4,1],[-2,1],[7,-3],[-5,3]]
21/68;1/2;[[0,0],[1,0],[6,17],[5,11],[8,20],[8,21]]
1/5;1/2;[[0,0],[1,0],[0,7],[-1,10],[-2,3],[-3,6]]
1/2;1/2;[[0,0],[1,0],[0,6],[1,-1],[-2,10],[-2,3],[-3,9],[-3,8]]
2/3;2/3;[[0,0],[1,0],[7,13],[-3,-7],[8,16],[5,8],[5,11],[6,13]]
5/17;2/5;[[0,0],[1,0],[3,5],[5,13],[4,14],[5,17]]
1;1;[[0,0],[1,0],[26,27],[4,3],[30,31]]
5/14;1/2;[[0,0],[1,0],[2,12],[3,12],[1,8],[3,10],[-1,-9]]
3/7;2/3;[[0,0],[1,0],[0,1],[1,-13],[2,-7],[3,-15]]
8/27;2/5;[[0,0],[3,0],[1,3],[4,-2],[-3,2],[-5,5],[-4,3]]
13/49;2/5;[[0,0],[1,0],[5,17],[-3,-14],[6,20],[5,15]]
23/76;1/2;[[0,0],[1,0],[6,19],[7,19],[7,22]]
3/16;2/5;[[0,0],[2,0],[5,10],[-3,-8],[5,11]]
1/4;2/5;[[0,0],[1,0],[11,13],[-11,-15],[17,21],[-10,-14]]
2/7;1/3;[[0,0],[1,0],[0,1],[4,-4],[1,-4],[5,-10],[6,-10]]
7/20;1/2;[[0,0],[3,0],[1,3],[5,4],[8,1]]
2/5;2/5;[[0,0],[1,0],[2,4],[1,7],[0,3],[5,19]]
2/5;2/5;[[0,0],[1,0],[0,1],[-3,1],[-7,3],[-6,5],[-12,8]]
1/3;2/5;[[0,0],[4,0],[1,2],[3,3],[-1,-3],[2,-2],[6,4]]
1;1;[[0,0],[18,0],[0,1],[13,-1],[-2,1],[10,-1]]
4/11;2/5;[[0,0],[1,0],[1,2],[-2,-5],[0,-5],[-3,-8],[-4,-12],[-1,-9]]
8/31;2/5;[[0,0],[1,0],[4,19],[5,20],[5,21],[3,9],[2,4]]
3/10;1/2;[[0,0],[1,0],[6,14],[-3,-11],[8,21],[8,20]]
2/3;2/3;[[0,0],[2,0],[0,1],[7,1],[1,2],[11,2],[6,3],[11,3]]
1/4;2/5;[[0,0],[1,0],[11,13],[-11,-15],[17,21],[-6,-9]]
2/5;2/5;[[0,0],[3,0],[0,1],[-4,2],[10,-4],[18,-6],[16,-6]]
5/22;3/8;[[0,0],[2,0],[7,9],[-3,-7],[8,9]]
1/2;1/2;[[0,0],[2,0],[7,8],[6,5],[5,7],[7,7],[4,6],[-1,-3]]
2/5;2/5;[[0,0],[1,0],[8,12],[0,-1],[7,11],[9,12],[5,5],[9,11]]
9/34;2/5;[[0,0],[1,0],[3,11],[-5,-28],[3,10]]
1/2;1/2;[[0,0],[2,0],[2,3],[5,4],[6,1],[8,4],[8,2]]
1/3;2/5;[[0,0],[2,0],[1,3],[-1,-7],[3,3],[4,10],[4,9]]
1/2;1/2;[[0,0],[1,0],[1,4],[5,4],[-2,1],[7,7]]
24/95;2/5;[[0,0],[1,0],[4,19],[5,19],[4,14],[5,21]]
4/17;1/3;[[0,0],[1,0],[6,16],[6,17],[5,11],[3,3]]
3/10;2/5;[[0,0],[1,0],[6,8],[7,10],[1,3],[7,13]]
1;1;[[0,0],[2,0],[0,1],[-17,1],[-20,2],[-15,2]]
1/3;2/5;[[0,0],[2,0],[1,4],[0,5],[-3,1],[-4,3],[-5,2]]
2/3;2/3;[[0,0],[1,0],[1,11],[0,-2],[3,11],[3,8]]
2/3;2/3;[[0,0],[4,0],[2,3],[5,3],[-6,1]]
2/5;2/5;[[0,0],[4,0],[0,2],[4,3],[5,2],[2,-3],[5,3],[1,-4]]
3/8;2/5;[[0,0],[1,0],[0,1],[18,5],[21,5],[23,6]]
2/5;2/3;[[0,0],[1,0],[2,20],[3,20],[3,21]]
13/33;2/3;[[0,0],[1,0],[17,19],[11,11],[21,23]]
1/2;1/2;[[0,0],[1,0],[3,5],[-7,-12],[-9,-16],[-3,-8]]
8/27;2/5;[[0,0],[1,0],[3,7],[-3,-11],[-2,-5],[-6,-17],[-5,-13]]
1/2;1/2;[[0,0],[1,0],[0,1],[6,6],[1,2],[13,10],[15,12]]
1/3;1/2;[[0,0],[1,0],[2,4],[2,10],[3,10],[3,11],[0,6],[-1,1]]
3/14;1/3;[[0,0],[1,0],[0,3],[-2,3],[-5,11],[-3,11]]
9/28;1/2;[[0,0],[1,0],[0,7],[2,7],[-1,6],[-2,1],[-2,3]]
1/3;2/5;[[0,0],[1,0],[8,11],[-3,-6],[-11,-16],[-10,-14]]
2/5;2/5;[[0,0],[1,0],[2,3],[-2,4],[-4,1],[-4,2],[0,5],[1,5]]
1/2;1/2;[[0,0],[1,0],[0,7],[2,8],[2,9],[-1,5],[-2,1],[-2,2]]
2/7;2/5;[[0,0],[2,0],[0,7],[-1,6],[4,3]]
4/11;1/2;[[0,0],[1,0],[0,7],[2,6],[-1,5],[1,8],[2,8],[-2,1]]
1/2;1/2;[[0,0],[1,0],[4,7],[1,4],[5,4],[7,7]]
1/3;3/8;[[0,0],[3,0],[0,2],[3,-2],[-7,5],[9,-5],[10,-6]]
11/27;2/3;[[0,0],[1,0],[1,9],[2,11],[2,2],[3,11],[3,6]]
4/11;2/5;[[0,0],[1,0],[3,4],[8,18],[13,29]]
31/138;3/8;[[0,0],[1,0],[9,15],[-13,-23],[10,17]]
2/13;2/3;[[0,0],[1,0],[8,9],[13,13],[-13,-15]]
5/16;1/2;[[0,0],[1,0],[3,16],[4,19],[4,15],[3,9]]
2/3;2/3;[[0,0],[1,0],[2,8],[1,10],[2,10],[0,8],[-1,2],[-1,5]]
23/119;1/3;[[0,0],[1,0],[12,13],[17,19],[-17,-21]]
3/8;2/5;[[0,0],[2,0],[1,2],[6,3],[6,7],[3,5],[4,6]]
2/3;2/3;[[0,0],[1,0],[8,23],[-4,-13],[-1,-3],[-1,-6]]
2/9;1/2;[[0,0],[1,0],[0,1],[9,10],[7,7],[5,8]]
2/5;2/5;[[0,0],[1,0],[10,16],[4,5],[-11,-19],[3,5],[8,13]]
3/10;1/3;[[0,0],[1,0],[0,1],[26,5],[33,6]]
35/93;2/3;[[0,0],[2,0],[3,10],[1,-6],[3,13]]
2/3;2/3;[[0,0],[1,0],[1,11],[0,-2],[3,13],[3,10]]
2/5;2/5;[[0,0],[1,0],[1,5],[5,5],[-2,3],[-2,4]]
1/2;1/2;[[0,0],[1,0],[3,6],[0,-1],[1,4],[9,10]]
1/2;1/2;[[0,0],[1,0],[1,2],[6,1],[3,3],[8,2],[7,4],[10,4]]
5/21;2/5;[[0,0],[1,0],[5,12],[6,13],[6,11],[2,7]]
2/5;2/5;[[0,0],[1,0],[0,1],[-12,5],[-11,4],[-3,3],[-8,5],[-5,4]]
2/7;2/5;[[0,0],[2,0],[4,5],[2,7],[-1,1],[1,6],[0,4]]
2/5;2/5;[[0,0],[1,0],[3,5],[1,6],[-2,1],[3,7],[-2,3]]
1/3;2/5;[[0,0],[1,0],[10,14],[11,16],[11,17],[1,2],[8,13]]
5/16;2/5;[[0,0],[1,0],[7,12],[-1,-3],[6,8],[7,10],[4,8],[2,5]]
9/28;1/2;[[0,0],[1,0],[8,9],[7,7],[0,1],[2,4],[6,9],[5,8]]
2/5;2/5;[[0,0],[1,0],[0,1],[3,6],[4,15],[5,16],[5,18]]
19/77;1/3;[[0,0],[1,0],[7,11],[7,8],[4,2]]
5/22;2/5;[[0,0],[1,0],[8,11],[-11,-18],[-17,-28]]
9/35;1/3;[[0,0],[1,0],[3,6],[5,7],[-2,1],[-3,2]]
2/7;1/3;[[0,0],[2,0],[0,5],[1,3],[4,-9],[-2,6],[-2,5]]
19/88;2/5;[[0,0],[1,0],[8,11],[7,11],[8,9],[7,7]]
11/35;2/5;[[0,0],[1,0],[3,7],[5,10],[3,1],[5,5]]
11/80;1/3;[[0,0],[1,0],[15,19],[-13,-17],[-11,-14]]
13/96;1/3;[[0,0],[1,0],[8,12],[13,21],[-9,-17]]
