Classical Q-codegree ; Fine Q-codegree ; Vertices of Polytope 
2/3;2/3;[[0,0],[1,0],[1,6],[2,5],[2,6],[0,5],[-1,2],[-1,3]]
18/65;1/2;[[0,0],[1,0],[10,13],[8,9],[5,5]]
1/3;1/2;[[0,0],[3,0],[0,2],[5,-3],[-3,3],[-3,2]]
11/18;1;[[0,0],[1,0],[1,9],[2,6],[2,12]]
3/10;1/2;[[0,0],[1,0],[3,4],[9,6]]
21/115;3/7;[[0,0],[2,0],[3,5],[-4,-7]]
1/3;1/2;[[0,0],[2,0],[4,5],[1,-2],[-3,-4]]
1/2;1/2;[[0,0],[2,0],[1,4],[-3,4]]
3/5;1;[[0,0],[1,0],[2,15],[2,6]]
1/2;1/2;[[0,0],[1,0],[0,4],[2,2],[-2,2],[-3,4]]
2/5;1/2;[[0,0],[2,0],[1,5],[4,2],[4,1]]
5/12;2/3;[[0,0],[3,0],[1,4],[3,-4]]
2/5;1/2;[[0,0],[3,0],[0,2],[5,-4],[1,-2]]
1;1;[[0,0],[3,0],[1,2],[7,1],[9,2]]
2/7;1/2;[[0,0],[1,0],[2,5],[4,4],[6,7]]
